chr.Base	chr	base	strand	coverage	freqC	freqT
scaffold426.5090	scaffold426	5090	F	3	0.00	100.00
scaffold426.5607	scaffold426	5607	F	3	33.33	66.67
scaffold426.5867	scaffold426	5867	F	4	25.00	75.00
scaffold426.6123	scaffold426	6123	F	3	33.33	66.67
scaffold426.6182	scaffold426	6182	F	4	25.00	75.00
scaffold426.6295	scaffold426	6295	F	3	66.67	33.33
scaffold426.7130	scaffold426	7130	F	4	25.00	75.00
scaffold426.7178	scaffold426	7178	F	6	33.33	66.67
scaffold426.7191	scaffold426	7191	F	5	40.00	60.00
scaffold426.11263	scaffold426	11263	F	3	66.67	33.33
scaffold426.11411	scaffold426	11411	F	3	66.67	33.33
scaffold426.11424	scaffold426	11424	F	4	75.00	25.00
scaffold426.11433	scaffold426	11433	F	3	100.00	0.00
scaffold426.12080	scaffold426	12080	F	4	75.00	25.00
scaffold426.12176	scaffold426	12176	F	3	33.33	66.67
scaffold426.12452	scaffold426	12452	F	4	50.00	50.00
scaffold426.12456	scaffold426	12456	F	4	50.00	50.00
scaffold426.12468	scaffold426	12468	F	3	0.00	100.00
scaffold426.13930	scaffold426	13930	F	3	100.00	0.00
scaffold426.14432	scaffold426	14432	F	4	100.00	0.00
scaffold426.14489	scaffold426	14489	F	3	100.00	0.00
scaffold426.14492	scaffold426	14492	F	3	100.00	0.00
scaffold427.43	scaffold427	43	F	17	5.88	94.12
scaffold427.59	scaffold427	59	F	24	4.17	95.83
scaffold427.63	scaffold427	63	F	15	0.00	100.00
scaffold427.72	scaffold427	72	F	20	0.00	100.00
scaffold427.151	scaffold427	151	F	3	0.00	100.00
scaffold427.269	scaffold427	269	F	7	0.00	100.00
scaffold427.340	scaffold427	340	F	11	0.00	100.00
scaffold427.358	scaffold427	358	F	3	0.00	100.00
scaffold427.605	scaffold427	605	F	6	0.00	100.00
scaffold427.615	scaffold427	615	F	4	0.00	100.00
scaffold427.637	scaffold427	637	F	8	0.00	100.00
scaffold427.679	scaffold427	679	F	3	33.33	66.67
scaffold427.725	scaffold427	725	F	4	50.00	50.00
scaffold427.742	scaffold427	742	F	5	0.00	100.00
scaffold427.768	scaffold427	768	F	3	0.00	100.00
scaffold427.975	scaffold427	975	F	3	0.00	100.00
scaffold427.1064	scaffold427	1064	F	4	0.00	100.00
scaffold427.1124	scaffold427	1124	F	8	0.00	100.00
scaffold427.1388	scaffold427	1388	F	3	0.00	100.00
scaffold427.1549	scaffold427	1549	F	4	25.00	75.00
scaffold427.1984	scaffold427	1984	F	5	0.00	100.00
scaffold427.1993	scaffold427	1993	F	5	0.00	100.00
scaffold427.2309	scaffold427	2309	F	5	0.00	100.00
scaffold427.2326	scaffold427	2326	F	5	0.00	100.00
scaffold428.45	scaffold428	45	F	67	0.00	100.00
scaffold428.384	scaffold428	384	F	4	0.00	100.00
scaffold428.860	scaffold428	860	F	4	0.00	100.00
scaffold428.959	scaffold428	959	F	3	0.00	100.00
scaffold428.1012	scaffold428	1012	F	5	0.00	100.00
scaffold428.1340	scaffold428	1340	F	3	0.00	100.00
scaffold428.1457	scaffold428	1457	F	5	0.00	100.00
scaffold428.1490	scaffold428	1490	F	4	0.00	100.00
scaffold428.1492	scaffold428	1492	F	3	0.00	100.00
scaffold428.1953	scaffold428	1953	F	3	0.00	100.00
scaffold428.2136	scaffold428	2136	F	4	0.00	100.00
scaffold428.2527	scaffold428	2527	F	4	0.00	100.00
scaffold428.2537	scaffold428	2537	F	3	0.00	100.00
scaffold428.2568	scaffold428	2568	F	3	0.00	100.00
scaffold428.2581	scaffold428	2581	F	3	0.00	100.00
scaffold428.2599	scaffold428	2599	F	3	33.33	66.67
scaffold428.2633	scaffold428	2633	F	3	0.00	100.00
scaffold428.2654	scaffold428	2654	F	3	0.00	100.00
scaffold428.2773	scaffold428	2773	F	3	66.67	33.33
scaffold428.2869	scaffold428	2869	F	3	0.00	100.00
scaffold428.2889	scaffold428	2889	F	8	75.00	25.00
scaffold428.2963	scaffold428	2963	F	3	0.00	100.00
scaffold429.13	scaffold429	13	F	4	0.00	100.00
scaffold429.227	scaffold429	227	F	4	0.00	100.00
scaffold429.433	scaffold429	433	F	5	0.00	100.00
scaffold429.457	scaffold429	457	F	4	0.00	100.00
scaffold429.508	scaffold429	508	F	5	0.00	100.00
scaffold429.515	scaffold429	515	F	5	0.00	100.00
scaffold429.524	scaffold429	524	F	6	0.00	100.00
scaffold429.571	scaffold429	571	F	5	0.00	100.00
scaffold429.617	scaffold429	617	F	7	0.00	100.00
scaffold429.619	scaffold429	619	F	7	0.00	100.00
scaffold429.1180	scaffold429	1180	F	7	0.00	100.00
scaffold429.1182	scaffold429	1182	F	4	0.00	100.00
scaffold429.1300	scaffold429	1300	F	9	0.00	100.00
scaffold429.1341	scaffold429	1341	F	15	0.00	100.00
scaffold429.1348	scaffold429	1348	F	11	0.00	100.00
scaffold429.1361	scaffold429	1361	F	3	0.00	100.00
scaffold429.1391	scaffold429	1391	F	5	0.00	100.00
scaffold429.1395	scaffold429	1395	F	6	0.00	100.00
scaffold429.1458	scaffold429	1458	F	4	0.00	100.00
scaffold429.1468	scaffold429	1468	F	4	0.00	100.00
scaffold429.1490	scaffold429	1490	F	3	0.00	100.00
scaffold429.1522	scaffold429	1522	F	3	0.00	100.00
scaffold429.1655	scaffold429	1655	F	4	0.00	100.00
scaffold43.7	scaffold43	7	F	3	0.00	100.00
scaffold43.31	scaffold43	31	F	7	0.00	100.00
scaffold43.118	scaffold43	118	F	7	0.00	100.00
scaffold43.310	scaffold43	310	F	22	0.00	100.00
scaffold43.461	scaffold43	461	F	3	0.00	100.00
scaffold43.468	scaffold43	468	F	4	0.00	100.00
scaffold43.490	scaffold43	490	F	7	0.00	100.00
scaffold43.545	scaffold43	545	F	4	0.00	100.00
scaffold43.548	scaffold43	548	F	4	0.00	100.00
scaffold43.569	scaffold43	569	F	5	0.00	100.00
scaffold43.670	scaffold43	670	F	6	0.00	100.00
scaffold43.675	scaffold43	675	F	4	0.00	100.00
scaffold43.700	scaffold43	700	F	7	0.00	100.00
scaffold43.724	scaffold43	724	F	11	0.00	100.00
scaffold43.729	scaffold43	729	F	9	0.00	100.00
scaffold43.844	scaffold43	844	F	5	0.00	100.00
scaffold43.885	scaffold43	885	F	3	0.00	100.00
scaffold43.1076	scaffold43	1076	F	9	0.00	100.00
scaffold43.1079	scaffold43	1079	F	17	0.00	100.00
scaffold43.1088	scaffold43	1088	F	11	9.09	90.91
scaffold43.1170	scaffold43	1170	F	3	0.00	100.00
scaffold43.1196	scaffold43	1196	F	3	0.00	100.00
scaffold43.1442	scaffold43	1442	F	3	0.00	100.00
scaffold43.1500	scaffold43	1500	F	7	14.29	85.71
scaffold43.1509	scaffold43	1509	F	8	0.00	100.00
scaffold43.1894	scaffold43	1894	F	3	0.00	100.00
scaffold43.2153	scaffold43	2153	F	3	33.33	66.67
scaffold43.2215	scaffold43	2215	F	4	0.00	100.00
scaffold43.2525	scaffold43	2525	F	5	20.00	80.00
scaffold43.2835	scaffold43	2835	F	3	33.33	66.67
scaffold43.3298	scaffold43	3298	F	3	0.00	100.00
scaffold43.4090	scaffold43	4090	F	3	66.67	33.33
scaffold43.4093	scaffold43	4093	F	3	66.67	33.33
scaffold43.4319	scaffold43	4319	F	3	0.00	100.00
scaffold43.4549	scaffold43	4549	F	3	66.67	33.33
scaffold43.7209	scaffold43	7209	F	3	0.00	100.00
scaffold43.7853	scaffold43	7853	F	3	33.33	66.67
scaffold43.8024	scaffold43	8024	F	6	0.00	100.00
scaffold43.8043	scaffold43	8043	F	7	0.00	100.00
scaffold43.8565	scaffold43	8565	F	6	16.67	83.33
scaffold430.163	scaffold430	163	F	5	0.00	100.00
scaffold430.222	scaffold430	222	F	16	0.00	100.00
scaffold430.296	scaffold430	296	F	20	0.00	100.00
scaffold430.940	scaffold430	940	F	3	0.00	100.00
scaffold430.1037	scaffold430	1037	F	4	0.00	100.00
scaffold430.1168	scaffold430	1168	F	3	66.67	33.33
scaffold430.1627	scaffold430	1627	F	4	50.00	50.00
scaffold430.1656	scaffold430	1656	F	3	66.67	33.33
scaffold430.2989	scaffold430	2989	F	3	66.67	33.33
scaffold430.3008	scaffold430	3008	F	3	66.67	33.33
scaffold430.3015	scaffold430	3015	F	3	100.00	0.00
scaffold430.3070	scaffold430	3070	F	5	0.00	100.00
scaffold430.3073	scaffold430	3073	F	4	0.00	100.00
scaffold430.3114	scaffold430	3114	F	3	33.33	66.67
scaffold430.3139	scaffold430	3139	F	3	33.33	66.67
scaffold430.3340	scaffold430	3340	F	4	100.00	0.00
scaffold430.3361	scaffold430	3361	F	7	100.00	0.00
scaffold430.3371	scaffold430	3371	F	8	100.00	0.00
scaffold430.3383	scaffold430	3383	F	8	100.00	0.00
scaffold430.3388	scaffold430	3388	F	8	100.00	0.00
scaffold430.3395	scaffold430	3395	F	7	100.00	0.00
scaffold430.3397	scaffold430	3397	F	9	88.89	11.11
scaffold430.3426	scaffold430	3426	F	4	25.00	75.00
scaffold431.2434	scaffold431	2434	F	5	0.00	100.00
scaffold431.2508	scaffold431	2508	F	4	0.00	100.00
scaffold431.2543	scaffold431	2543	F	3	33.33	66.67
scaffold431.2626	scaffold431	2626	F	5	0.00	100.00
scaffold431.2647	scaffold431	2647	F	9	0.00	100.00
scaffold431.2873	scaffold431	2873	F	3	0.00	100.00
scaffold431.2881	scaffold431	2881	F	5	0.00	100.00
scaffold431.3066	scaffold431	3066	F	3	0.00	100.00
scaffold431.3212	scaffold431	3212	F	7	0.00	100.00
scaffold431.3405	scaffold431	3405	F	3	0.00	100.00
scaffold431.3424	scaffold431	3424	F	5	0.00	100.00
scaffold431.3470	scaffold431	3470	F	7	0.00	100.00
scaffold431.3485	scaffold431	3485	F	6	0.00	100.00
scaffold431.3495	scaffold431	3495	F	4	0.00	100.00
scaffold431.3609	scaffold431	3609	F	5	0.00	100.00
scaffold431.4331	scaffold431	4331	F	3	0.00	100.00
scaffold431.4613	scaffold431	4613	F	16	0.00	100.00
scaffold431.4618	scaffold431	4618	F	16	0.00	100.00
scaffold431.4781	scaffold431	4781	F	3	0.00	100.00
scaffold431.4866	scaffold431	4866	F	4	0.00	100.00
scaffold431.4873	scaffold431	4873	F	4	0.00	100.00
scaffold431.4879	scaffold431	4879	F	4	0.00	100.00
scaffold431.4941	scaffold431	4941	F	7	0.00	100.00
scaffold431.4999	scaffold431	4999	F	3	0.00	100.00
scaffold431.5019	scaffold431	5019	F	6	0.00	100.00
scaffold431.5245	scaffold431	5245	F	6	0.00	100.00
scaffold431.5612	scaffold431	5612	F	3	33.33	66.67
scaffold431.5628	scaffold431	5628	F	3	0.00	100.00
scaffold431.5712	scaffold431	5712	F	3	0.00	100.00
scaffold431.6115	scaffold431	6115	F	4	0.00	100.00
scaffold431.6548	scaffold431	6548	F	3	33.33	66.67
scaffold431.6552	scaffold431	6552	F	4	25.00	75.00
scaffold431.6612	scaffold431	6612	F	5	0.00	100.00
scaffold431.6655	scaffold431	6655	F	6	0.00	100.00
scaffold431.6672	scaffold431	6672	F	5	20.00	80.00
scaffold431.6681	scaffold431	6681	F	3	33.33	66.67
scaffold432.23	scaffold432	23	F	4	0.00	100.00
scaffold432.399	scaffold432	399	F	7	0.00	100.00
scaffold432.546	scaffold432	546	F	5	0.00	100.00
scaffold432.693	scaffold432	693	F	4	0.00	100.00
scaffold432.1015	scaffold432	1015	F	4	0.00	100.00
scaffold432.1017	scaffold432	1017	F	11	0.00	100.00
scaffold432.1030	scaffold432	1030	F	6	16.67	83.33
scaffold432.1080	scaffold432	1080	F	3	0.00	100.00
scaffold432.1128	scaffold432	1128	F	4	25.00	75.00
scaffold432.1217	scaffold432	1217	F	6	0.00	100.00
scaffold432.1306	scaffold432	1306	F	3	0.00	100.00
scaffold432.1785	scaffold432	1785	F	4	0.00	100.00
scaffold432.1805	scaffold432	1805	F	3	33.33	66.67
scaffold432.1831	scaffold432	1831	F	5	20.00	80.00
scaffold432.1979	scaffold432	1979	F	6	0.00	100.00
scaffold432.2001	scaffold432	2001	F	3	0.00	100.00
scaffold432.2008	scaffold432	2008	F	4	0.00	100.00
scaffold432.2215	scaffold432	2215	F	4	0.00	100.00
scaffold432.2486	scaffold432	2486	F	3	0.00	100.00
scaffold432.2488	scaffold432	2488	F	3	0.00	100.00
scaffold432.2492	scaffold432	2492	F	4	0.00	100.00
scaffold432.2514	scaffold432	2514	F	3	0.00	100.00
scaffold432.2559	scaffold432	2559	F	4	0.00	100.00
scaffold432.2747	scaffold432	2747	F	3	0.00	100.00
scaffold432.2996	scaffold432	2996	F	3	0.00	100.00
scaffold432.3236	scaffold432	3236	F	5	40.00	60.00
scaffold432.3238	scaffold432	3238	F	6	0.00	100.00
scaffold432.3267	scaffold432	3267	F	8	0.00	100.00
scaffold432.3270	scaffold432	3270	F	6	16.67	83.33
scaffold432.3285	scaffold432	3285	F	6	0.00	100.00
scaffold432.3383	scaffold432	3383	F	4	0.00	100.00
scaffold432.5768	scaffold432	5768	F	15	93.33	6.67
scaffold432.5770	scaffold432	5770	F	15	100.00	0.00
scaffold432.5773	scaffold432	5773	F	14	92.86	7.14
scaffold432.5779	scaffold432	5779	F	12	100.00	0.00
scaffold432.5785	scaffold432	5785	F	13	100.00	0.00
scaffold432.5789	scaffold432	5789	F	7	100.00	0.00
scaffold432.5807	scaffold432	5807	F	6	100.00	0.00
scaffold432.5809	scaffold432	5809	F	6	100.00	0.00
scaffold432.5834	scaffold432	5834	F	5	0.00	100.00
scaffold432.5844	scaffold432	5844	F	5	100.00	0.00
scaffold432.5850	scaffold432	5850	F	4	75.00	25.00
scaffold432.5905	scaffold432	5905	F	4	100.00	0.00
scaffold432.5917	scaffold432	5917	F	6	100.00	0.00
scaffold432.5923	scaffold432	5923	F	7	100.00	0.00
scaffold432.5932	scaffold432	5932	F	8	100.00	0.00
scaffold432.5947	scaffold432	5947	F	7	100.00	0.00
scaffold432.5960	scaffold432	5960	F	4	100.00	0.00
scaffold432.5963	scaffold432	5963	F	4	75.00	25.00
scaffold432.5966	scaffold432	5966	F	3	66.67	33.33
scaffold432.6156	scaffold432	6156	F	3	66.67	33.33
scaffold432.6191	scaffold432	6191	F	3	100.00	0.00
scaffold432.6322	scaffold432	6322	F	3	100.00	0.00
scaffold432.6331	scaffold432	6331	F	3	0.00	100.00
scaffold432.6340	scaffold432	6340	F	3	100.00	0.00
scaffold432.6344	scaffold432	6344	F	3	100.00	0.00
scaffold432.6388	scaffold432	6388	F	3	100.00	0.00
scaffold432.6395	scaffold432	6395	F	3	100.00	0.00
scaffold432.6409	scaffold432	6409	F	3	100.00	0.00
scaffold432.6706	scaffold432	6706	F	3	100.00	0.00
scaffold432.6715	scaffold432	6715	F	3	100.00	0.00
scaffold432.6742	scaffold432	6742	F	3	100.00	0.00
scaffold432.9249	scaffold432	9249	F	3	100.00	0.00
scaffold432.9257	scaffold432	9257	F	5	100.00	0.00
scaffold432.9268	scaffold432	9268	F	6	100.00	0.00
scaffold432.9610	scaffold432	9610	F	3	100.00	0.00
scaffold432.9723	scaffold432	9723	F	4	100.00	0.00
scaffold432.9749	scaffold432	9749	F	3	33.33	66.67
scaffold432.11041	scaffold432	11041	F	3	100.00	0.00
scaffold432.11044	scaffold432	11044	F	3	100.00	0.00
scaffold432.12745	scaffold432	12745	F	5	80.00	20.00
scaffold432.12749	scaffold432	12749	F	4	100.00	0.00
scaffold432.12762	scaffold432	12762	F	3	100.00	0.00
scaffold432.12766	scaffold432	12766	F	3	100.00	0.00
scaffold432.12768	scaffold432	12768	F	3	100.00	0.00
scaffold432.12837	scaffold432	12837	F	4	100.00	0.00
scaffold432.12852	scaffold432	12852	F	3	100.00	0.00
scaffold432.13323	scaffold432	13323	F	4	100.00	0.00
scaffold432.13375	scaffold432	13375	F	6	100.00	0.00
scaffold432.13408	scaffold432	13408	F	8	100.00	0.00
scaffold432.13568	scaffold432	13568	F	3	100.00	0.00
scaffold432.17799	scaffold432	17799	F	3	100.00	0.00
scaffold432.17840	scaffold432	17840	F	3	100.00	0.00
scaffold432.19056	scaffold432	19056	F	3	100.00	0.00
scaffold432.19061	scaffold432	19061	F	3	66.67	33.33
scaffold432.20108	scaffold432	20108	F	3	100.00	0.00
scaffold432.20110	scaffold432	20110	F	3	100.00	0.00
scaffold432.20141	scaffold432	20141	F	3	100.00	0.00
scaffold432.20230	scaffold432	20230	F	3	66.67	33.33
scaffold432.20596	scaffold432	20596	F	3	100.00	0.00
scaffold432.20951	scaffold432	20951	F	3	66.67	33.33
scaffold432.22685	scaffold432	22685	F	3	100.00	0.00
scaffold432.22691	scaffold432	22691	F	3	100.00	0.00
scaffold432.24687	scaffold432	24687	F	3	100.00	0.00
scaffold432.26459	scaffold432	26459	F	3	0.00	100.00
scaffold432.26466	scaffold432	26466	F	4	0.00	100.00
scaffold432.26787	scaffold432	26787	F	3	66.67	33.33
scaffold432.28561	scaffold432	28561	F	4	0.00	100.00
scaffold432.29129	scaffold432	29129	F	3	0.00	100.00
scaffold433.52	scaffold433	52	F	23	0.00	100.00
scaffold433.96	scaffold433	96	F	13	0.00	100.00
scaffold433.292	scaffold433	292	F	9	0.00	100.00
scaffold433.323	scaffold433	323	F	7	0.00	100.00
scaffold433.333	scaffold433	333	F	4	0.00	100.00
scaffold433.357	scaffold433	357	F	5	0.00	100.00
scaffold433.402	scaffold433	402	F	3	0.00	100.00
scaffold433.555	scaffold433	555	F	5	0.00	100.00
scaffold433.576	scaffold433	576	F	5	20.00	80.00
scaffold433.608	scaffold433	608	F	4	0.00	100.00
scaffold433.624	scaffold433	624	F	8	0.00	100.00
scaffold433.632	scaffold433	632	F	7	0.00	100.00
scaffold433.641	scaffold433	641	F	7	14.29	85.71
scaffold433.688	scaffold433	688	F	5	0.00	100.00
scaffold433.698	scaffold433	698	F	7	0.00	100.00
scaffold433.701	scaffold433	701	F	6	0.00	100.00
scaffold433.715	scaffold433	715	F	8	0.00	100.00
scaffold433.729	scaffold433	729	F	5	0.00	100.00
scaffold433.739	scaffold433	739	F	9	0.00	100.00
scaffold433.825	scaffold433	825	F	6	0.00	100.00
scaffold433.849	scaffold433	849	F	5	20.00	80.00
scaffold433.878	scaffold433	878	F	3	0.00	100.00
scaffold433.929	scaffold433	929	F	9	0.00	100.00
scaffold433.943	scaffold433	943	F	12	0.00	100.00
scaffold433.949	scaffold433	949	F	4	0.00	100.00
scaffold433.966	scaffold433	966	F	3	0.00	100.00
scaffold433.1056	scaffold433	1056	F	3	0.00	100.00
scaffold433.1230	scaffold433	1230	F	3	0.00	100.00
scaffold433.1292	scaffold433	1292	F	5	0.00	100.00
scaffold433.1334	scaffold433	1334	F	7	0.00	100.00
scaffold433.1570	scaffold433	1570	F	3	0.00	100.00
scaffold433.1717	scaffold433	1717	F	3	0.00	100.00
scaffold433.2064	scaffold433	2064	F	4	0.00	100.00
scaffold433.2103	scaffold433	2103	F	3	0.00	100.00
scaffold433.2408	scaffold433	2408	F	3	0.00	100.00
scaffold433.2754	scaffold433	2754	F	3	0.00	100.00
scaffold433.2773	scaffold433	2773	F	4	0.00	100.00
scaffold433.3342	scaffold433	3342	F	3	0.00	100.00
scaffold434.34	scaffold434	34	F	7	0.00	100.00
scaffold434.63	scaffold434	63	F	10	0.00	100.00
scaffold434.65	scaffold434	65	F	18	0.00	100.00
scaffold434.68	scaffold434	68	F	17	0.00	100.00
scaffold434.81	scaffold434	81	F	15	0.00	100.00
scaffold434.122	scaffold434	122	F	7	0.00	100.00
scaffold434.143	scaffold434	143	F	7	14.29	85.71
scaffold434.156	scaffold434	156	F	4	0.00	100.00
scaffold434.161	scaffold434	161	F	10	10.00	90.00
scaffold434.234	scaffold434	234	F	11	0.00	100.00
scaffold434.271	scaffold434	271	F	6	0.00	100.00
scaffold434.340	scaffold434	340	F	6	33.33	66.67
scaffold434.383	scaffold434	383	F	4	0.00	100.00
scaffold434.397	scaffold434	397	F	6	0.00	100.00
scaffold434.480	scaffold434	480	F	4	0.00	100.00
scaffold434.525	scaffold434	525	F	5	0.00	100.00
scaffold434.535	scaffold434	535	F	4	0.00	100.00
scaffold434.586	scaffold434	586	F	4	0.00	100.00
scaffold434.672	scaffold434	672	F	5	0.00	100.00
scaffold434.831	scaffold434	831	F	8	0.00	100.00
scaffold434.888	scaffold434	888	F	4	0.00	100.00
scaffold434.944	scaffold434	944	F	6	0.00	100.00
scaffold434.979	scaffold434	979	F	4	0.00	100.00
scaffold434.1041	scaffold434	1041	F	3	0.00	100.00
scaffold434.1103	scaffold434	1103	F	5	0.00	100.00
scaffold434.1125	scaffold434	1125	F	7	14.29	85.71
scaffold434.1166	scaffold434	1166	F	9	11.11	88.89
scaffold434.1370	scaffold434	1370	F	4	25.00	75.00
scaffold434.1405	scaffold434	1405	F	5	0.00	100.00
scaffold434.1422	scaffold434	1422	F	3	0.00	100.00
scaffold434.1462	scaffold434	1462	F	5	0.00	100.00
scaffold434.1466	scaffold434	1466	F	3	0.00	100.00
scaffold434.1534	scaffold434	1534	F	6	0.00	100.00
scaffold434.1539	scaffold434	1539	F	5	20.00	80.00
scaffold434.1569	scaffold434	1569	F	4	0.00	100.00
scaffold434.1573	scaffold434	1573	F	4	0.00	100.00
scaffold434.1577	scaffold434	1577	F	3	0.00	100.00
scaffold434.1687	scaffold434	1687	F	4	0.00	100.00
scaffold434.1804	scaffold434	1804	F	4	0.00	100.00
scaffold434.1861	scaffold434	1861	F	5	0.00	100.00
scaffold434.2666	scaffold434	2666	F	5	20.00	80.00
scaffold434.2720	scaffold434	2720	F	4	0.00	100.00
scaffold434.3791	scaffold434	3791	F	3	0.00	100.00
scaffold434.5109	scaffold434	5109	F	8	0.00	100.00
scaffold434.5324	scaffold434	5324	F	6	0.00	100.00
scaffold434.5339	scaffold434	5339	F	7	14.29	85.71
scaffold434.5368	scaffold434	5368	F	4	0.00	100.00
scaffold434.5572	scaffold434	5572	F	3	33.33	66.67
scaffold434.6026	scaffold434	6026	F	4	0.00	100.00
scaffold434.7459	scaffold434	7459	F	3	0.00	100.00
scaffold434.7491	scaffold434	7491	F	4	0.00	100.00
scaffold434.8278	scaffold434	8278	F	3	0.00	100.00
scaffold434.8301	scaffold434	8301	F	3	0.00	100.00
scaffold434.8325	scaffold434	8325	F	3	0.00	100.00
scaffold434.11343	scaffold434	11343	F	3	0.00	100.00
scaffold434.12426	scaffold434	12426	F	4	0.00	100.00
scaffold434.12442	scaffold434	12442	F	6	0.00	100.00
scaffold434.12577	scaffold434	12577	F	4	0.00	100.00
scaffold434.12632	scaffold434	12632	F	3	0.00	100.00
scaffold434.12728	scaffold434	12728	F	4	0.00	100.00
scaffold434.12876	scaffold434	12876	F	3	0.00	100.00
scaffold434.12893	scaffold434	12893	F	3	0.00	100.00
scaffold435.50	scaffold435	50	F	18	5.56	94.44
scaffold435.152	scaffold435	152	F	6	0.00	100.00
scaffold435.270	scaffold435	270	F	4	0.00	100.00
scaffold435.304	scaffold435	304	F	8	0.00	100.00
scaffold435.355	scaffold435	355	F	7	0.00	100.00
scaffold435.358	scaffold435	358	F	7	0.00	100.00
scaffold435.365	scaffold435	365	F	9	11.11	88.89
scaffold435.390	scaffold435	390	F	5	0.00	100.00
scaffold435.516	scaffold435	516	F	14	0.00	100.00
scaffold435.525	scaffold435	525	F	10	0.00	100.00
scaffold435.545	scaffold435	545	F	10	0.00	100.00
scaffold435.573	scaffold435	573	F	8	0.00	100.00
scaffold435.675	scaffold435	675	F	8	0.00	100.00
scaffold435.941	scaffold435	941	F	3	0.00	100.00
scaffold435.1044	scaffold435	1044	F	17	0.00	100.00
scaffold435.1077	scaffold435	1077	F	20	0.00	100.00
scaffold435.1147	scaffold435	1147	F	10	0.00	100.00
scaffold435.1151	scaffold435	1151	F	6	0.00	100.00
scaffold435.1168	scaffold435	1168	F	12	0.00	100.00
scaffold435.1203	scaffold435	1203	F	4	0.00	100.00
scaffold436.9	scaffold436	9	F	4	25.00	75.00
scaffold436.16	scaffold436	16	F	6	16.67	83.33
scaffold436.21	scaffold436	21	F	20	0.00	100.00
scaffold436.38	scaffold436	38	F	22	0.00	100.00
scaffold436.59	scaffold436	59	F	23	4.35	95.65
scaffold436.109	scaffold436	109	F	15	13.33	86.67
scaffold436.111	scaffold436	111	F	9	0.00	100.00
scaffold436.187	scaffold436	187	F	12	0.00	100.00
scaffold436.247	scaffold436	247	F	4	0.00	100.00
scaffold436.281	scaffold436	281	F	3	0.00	100.00
scaffold436.314	scaffold436	314	F	4	0.00	100.00
scaffold436.338	scaffold436	338	F	4	0.00	100.00
scaffold436.412	scaffold436	412	F	22	0.00	100.00
scaffold436.481	scaffold436	481	F	3	0.00	100.00
scaffold436.486	scaffold436	486	F	8	0.00	100.00
scaffold436.507	scaffold436	507	F	4	0.00	100.00
scaffold436.611	scaffold436	611	F	8	0.00	100.00
scaffold436.667	scaffold436	667	F	5	0.00	100.00
scaffold436.690	scaffold436	690	F	5	0.00	100.00
scaffold436.716	scaffold436	716	F	5	0.00	100.00
scaffold436.726	scaffold436	726	F	3	0.00	100.00
scaffold436.754	scaffold436	754	F	6	0.00	100.00
scaffold436.800	scaffold436	800	F	4	25.00	75.00
scaffold436.881	scaffold436	881	F	4	0.00	100.00
scaffold436.980	scaffold436	980	F	13	0.00	100.00
scaffold436.1111	scaffold436	1111	F	3	0.00	100.00
scaffold436.1245	scaffold436	1245	F	4	0.00	100.00
scaffold436.1272	scaffold436	1272	F	4	25.00	75.00
scaffold436.1349	scaffold436	1349	F	5	0.00	100.00
scaffold436.1362	scaffold436	1362	F	5	0.00	100.00
scaffold436.1610	scaffold436	1610	F	21	0.00	100.00
scaffold436.1663	scaffold436	1663	F	9	0.00	100.00
scaffold436.1673	scaffold436	1673	F	8	0.00	100.00
scaffold436.1748	scaffold436	1748	F	4	0.00	100.00
scaffold436.2029	scaffold436	2029	F	6	0.00	100.00
scaffold436.2367	scaffold436	2367	F	14	7.14	92.86
scaffold436.2415	scaffold436	2415	F	3	0.00	100.00
scaffold436.2451	scaffold436	2451	F	3	33.33	66.67
scaffold437.261	scaffold437	261	F	4	0.00	100.00
scaffold437.296	scaffold437	296	F	5	0.00	100.00
scaffold437.298	scaffold437	298	F	4	0.00	100.00
scaffold437.334	scaffold437	334	F	3	0.00	100.00
scaffold437.371	scaffold437	371	F	7	0.00	100.00
scaffold437.479	scaffold437	479	F	7	0.00	100.00
scaffold437.554	scaffold437	554	F	3	0.00	100.00
scaffold437.891	scaffold437	891	F	3	0.00	100.00
scaffold437.902	scaffold437	902	F	4	0.00	100.00
scaffold437.949	scaffold437	949	F	3	0.00	100.00
scaffold437.1053	scaffold437	1053	F	4	0.00	100.00
scaffold437.1219	scaffold437	1219	F	6	0.00	100.00
scaffold437.1996	scaffold437	1996	F	3	0.00	100.00
scaffold437.2020	scaffold437	2020	F	4	0.00	100.00
scaffold437.2117	scaffold437	2117	F	4	0.00	100.00
scaffold437.2170	scaffold437	2170	F	3	0.00	100.00
scaffold437.2175	scaffold437	2175	F	4	0.00	100.00
scaffold437.2185	scaffold437	2185	F	4	0.00	100.00
scaffold437.2198	scaffold437	2198	F	4	0.00	100.00
scaffold437.2247	scaffold437	2247	F	3	0.00	100.00
scaffold437.2253	scaffold437	2253	F	5	0.00	100.00
scaffold437.2275	scaffold437	2275	F	5	0.00	100.00
scaffold437.2280	scaffold437	2280	F	3	0.00	100.00
scaffold437.2286	scaffold437	2286	F	3	0.00	100.00
scaffold437.2340	scaffold437	2340	F	5	20.00	80.00
scaffold437.2351	scaffold437	2351	F	7	14.29	85.71
scaffold437.2367	scaffold437	2367	F	8	0.00	100.00
scaffold438.28	scaffold438	28	F	7	0.00	100.00
scaffold438.100	scaffold438	100	F	13	7.69	92.31
