chr.Base	chr	base	strand	coverage	freqC	freqT
scaffold414.5955	scaffold414	5955	F	4	75.00	25.00
scaffold414.5961	scaffold414	5961	F	4	75.00	25.00
scaffold414.5963	scaffold414	5963	F	7	42.86	57.14
scaffold414.5966	scaffold414	5966	F	6	33.33	66.67
scaffold414.5976	scaffold414	5976	F	3	0.00	100.00
scaffold414.6093	scaffold414	6093	F	8	62.50	37.50
scaffold414.6098	scaffold414	6098	F	8	50.00	50.00
scaffold414.6102	scaffold414	6102	F	8	62.50	37.50
scaffold414.6107	scaffold414	6107	F	8	37.50	62.50
scaffold414.6283	scaffold414	6283	F	4	100.00	0.00
scaffold414.6286	scaffold414	6286	F	6	83.33	16.67
scaffold414.6401	scaffold414	6401	F	3	33.33	66.67
scaffold414.6410	scaffold414	6410	F	4	50.00	50.00
scaffold414.6444	scaffold414	6444	F	3	33.33	66.67
scaffold414.7178	scaffold414	7178	F	5	0.00	100.00
scaffold414.7213	scaffold414	7213	F	4	50.00	50.00
scaffold414.7742	scaffold414	7742	F	3	0.00	100.00
scaffold414.8392	scaffold414	8392	F	3	33.33	66.67
scaffold414.9239	scaffold414	9239	F	3	0.00	100.00
scaffold414.9339	scaffold414	9339	F	4	0.00	100.00
scaffold414.9655	scaffold414	9655	F	6	0.00	100.00
scaffold414.9990	scaffold414	9990	F	5	0.00	100.00
scaffold414.11207	scaffold414	11207	F	6	0.00	100.00
scaffold414.11209	scaffold414	11209	F	4	0.00	100.00
scaffold414.11219	scaffold414	11219	F	6	0.00	100.00
scaffold414.11357	scaffold414	11357	F	7	14.29	85.71
scaffold414.11748	scaffold414	11748	F	4	0.00	100.00
scaffold414.11984	scaffold414	11984	F	4	100.00	0.00
scaffold414.15717	scaffold414	15717	F	3	0.00	100.00
scaffold414.15862	scaffold414	15862	F	21	19.05	80.95
scaffold414.16028	scaffold414	16028	F	5	0.00	100.00
scaffold414.16266	scaffold414	16266	F	6	0.00	100.00
scaffold414.16318	scaffold414	16318	F	8	0.00	100.00
scaffold414.17124	scaffold414	17124	F	4	0.00	100.00
scaffold414.17344	scaffold414	17344	F	3	0.00	100.00
scaffold414.17598	scaffold414	17598	F	3	66.67	33.33
scaffold414.17637	scaffold414	17637	F	6	66.67	33.33
scaffold414.17646	scaffold414	17646	F	4	75.00	25.00
scaffold414.17698	scaffold414	17698	F	5	0.00	100.00
scaffold414.17904	scaffold414	17904	F	9	11.11	88.89
scaffold414.18744	scaffold414	18744	F	4	0.00	100.00
scaffold414.19456	scaffold414	19456	F	4	25.00	75.00
scaffold414.19975	scaffold414	19975	F	3	33.33	66.67
scaffold415.106	scaffold415	106	F	10	0.00	100.00
scaffold415.146	scaffold415	146	F	9	11.11	88.89
scaffold415.156	scaffold415	156	F	6	0.00	100.00
scaffold415.188	scaffold415	188	F	6	0.00	100.00
scaffold415.463	scaffold415	463	F	7	0.00	100.00
scaffold415.468	scaffold415	468	F	4	25.00	75.00
scaffold415.527	scaffold415	527	F	3	0.00	100.00
scaffold415.598	scaffold415	598	F	7	0.00	100.00
scaffold415.673	scaffold415	673	F	14	0.00	100.00
scaffold415.685	scaffold415	685	F	14	0.00	100.00
scaffold415.715	scaffold415	715	F	4	0.00	100.00
scaffold415.765	scaffold415	765	F	4	0.00	100.00
scaffold415.945	scaffold415	945	F	7	0.00	100.00
scaffold415.955	scaffold415	955	F	16	0.00	100.00
scaffold415.1051	scaffold415	1051	F	7	0.00	100.00
scaffold415.1059	scaffold415	1059	F	6	0.00	100.00
scaffold415.1102	scaffold415	1102	F	8	0.00	100.00
scaffold415.1124	scaffold415	1124	F	13	7.69	92.31
scaffold415.1167	scaffold415	1167	F	8	0.00	100.00
scaffold415.1224	scaffold415	1224	F	3	0.00	100.00
scaffold415.1253	scaffold415	1253	F	6	0.00	100.00
scaffold415.1332	scaffold415	1332	F	6	0.00	100.00
scaffold415.1427	scaffold415	1427	F	4	25.00	75.00
scaffold415.1436	scaffold415	1436	F	3	0.00	100.00
scaffold415.1482	scaffold415	1482	F	13	0.00	100.00
scaffold415.1522	scaffold415	1522	F	19	5.26	94.74
scaffold415.1565	scaffold415	1565	F	5	0.00	100.00
scaffold415.1602	scaffold415	1602	F	7	0.00	100.00
scaffold415.1636	scaffold415	1636	F	20	0.00	100.00
scaffold415.1683	scaffold415	1683	F	5	0.00	100.00
scaffold415.1801	scaffold415	1801	F	5	0.00	100.00
scaffold415.1883	scaffold415	1883	F	3	0.00	100.00
scaffold415.1945	scaffold415	1945	F	5	20.00	80.00
scaffold415.1971	scaffold415	1971	F	3	0.00	100.00
scaffold415.1987	scaffold415	1987	F	6	0.00	100.00
scaffold415.2022	scaffold415	2022	F	7	0.00	100.00
scaffold415.2040	scaffold415	2040	F	6	0.00	100.00
scaffold415.2051	scaffold415	2051	F	3	0.00	100.00
scaffold415.2065	scaffold415	2065	F	3	0.00	100.00
scaffold415.2294	scaffold415	2294	F	3	0.00	100.00
scaffold415.2425	scaffold415	2425	F	6	0.00	100.00
scaffold415.2443	scaffold415	2443	F	4	0.00	100.00
scaffold415.2479	scaffold415	2479	F	9	0.00	100.00
scaffold415.2503	scaffold415	2503	F	5	0.00	100.00
scaffold415.2567	scaffold415	2567	F	4	0.00	100.00
scaffold415.2623	scaffold415	2623	F	9	0.00	100.00
scaffold415.2650	scaffold415	2650	F	4	0.00	100.00
scaffold415.2695	scaffold415	2695	F	5	0.00	100.00
scaffold415.2834	scaffold415	2834	F	4	0.00	100.00
scaffold415.2977	scaffold415	2977	F	6	0.00	100.00
scaffold415.2981	scaffold415	2981	F	3	0.00	100.00
scaffold415.2998	scaffold415	2998	F	3	0.00	100.00
scaffold415.3023	scaffold415	3023	F	5	0.00	100.00
scaffold415.3183	scaffold415	3183	F	6	0.00	100.00
scaffold415.3359	scaffold415	3359	F	7	0.00	100.00
scaffold415.3710	scaffold415	3710	F	5	0.00	100.00
scaffold415.3771	scaffold415	3771	F	4	0.00	100.00
scaffold415.3960	scaffold415	3960	F	3	0.00	100.00
scaffold415.3963	scaffold415	3963	F	19	5.26	94.74
scaffold415.3977	scaffold415	3977	F	12	0.00	100.00
scaffold415.4245	scaffold415	4245	F	6	0.00	100.00
scaffold415.4266	scaffold415	4266	F	6	16.67	83.33
scaffold415.4411	scaffold415	4411	F	3	0.00	100.00
scaffold416.84	scaffold416	84	F	42	7.14	92.86
scaffold416.90	scaffold416	90	F	36	0.00	100.00
scaffold416.177	scaffold416	177	F	11	0.00	100.00
scaffold416.180	scaffold416	180	F	3	0.00	100.00
scaffold416.190	scaffold416	190	F	15	0.00	100.00
scaffold416.209	scaffold416	209	F	19	0.00	100.00
scaffold416.244	scaffold416	244	F	6	0.00	100.00
scaffold416.248	scaffold416	248	F	14	0.00	100.00
scaffold416.278	scaffold416	278	F	16	12.50	87.50
scaffold416.317	scaffold416	317	F	21	14.29	85.71
scaffold417.26	scaffold417	26	F	4	0.00	100.00
scaffold417.48	scaffold417	48	F	17	0.00	100.00
scaffold417.50	scaffold417	50	F	29	0.00	100.00
scaffold417.60	scaffold417	60	F	14	0.00	100.00
scaffold417.88	scaffold417	88	F	32	0.00	100.00
scaffold417.184	scaffold417	184	F	4	25.00	75.00
scaffold417.232	scaffold417	232	F	10	0.00	100.00
scaffold417.257	scaffold417	257	F	12	0.00	100.00
scaffold417.267	scaffold417	267	F	4	0.00	100.00
scaffold417.295	scaffold417	295	F	9	22.22	77.78
scaffold417.298	scaffold417	298	F	9	0.00	100.00
scaffold417.308	scaffold417	308	F	11	0.00	100.00
scaffold417.372	scaffold417	372	F	7	0.00	100.00
scaffold417.432	scaffold417	432	F	9	0.00	100.00
scaffold417.461	scaffold417	461	F	4	25.00	75.00
scaffold417.500	scaffold417	500	F	8	0.00	100.00
scaffold417.518	scaffold417	518	F	4	0.00	100.00
scaffold417.530	scaffold417	530	F	4	0.00	100.00
scaffold417.533	scaffold417	533	F	20	0.00	100.00
scaffold417.614	scaffold417	614	F	7	14.29	85.71
scaffold417.658	scaffold417	658	F	8	37.50	62.50
scaffold417.660	scaffold417	660	F	3	0.00	100.00
scaffold417.667	scaffold417	667	F	6	0.00	100.00
scaffold417.672	scaffold417	672	F	8	0.00	100.00
scaffold417.689	scaffold417	689	F	3	0.00	100.00
scaffold417.699	scaffold417	699	F	6	0.00	100.00
scaffold417.710	scaffold417	710	F	7	0.00	100.00
scaffold417.715	scaffold417	715	F	6	0.00	100.00
scaffold417.765	scaffold417	765	F	10	10.00	90.00
scaffold417.794	scaffold417	794	F	6	0.00	100.00
scaffold417.847	scaffold417	847	F	12	0.00	100.00
scaffold417.1219	scaffold417	1219	F	4	0.00	100.00
scaffold417.1287	scaffold417	1287	F	8	0.00	100.00
scaffold417.1346	scaffold417	1346	F	3	0.00	100.00
scaffold417.1511	scaffold417	1511	F	3	0.00	100.00
scaffold417.1699	scaffold417	1699	F	3	0.00	100.00
scaffold417.1987	scaffold417	1987	F	4	0.00	100.00
scaffold417.2817	scaffold417	2817	F	4	0.00	100.00
scaffold417.2832	scaffold417	2832	F	3	0.00	100.00
scaffold417.2855	scaffold417	2855	F	9	0.00	100.00
scaffold417.2872	scaffold417	2872	F	6	0.00	100.00
scaffold417.2888	scaffold417	2888	F	8	0.00	100.00
scaffold417.2891	scaffold417	2891	F	4	0.00	100.00
scaffold417.2904	scaffold417	2904	F	5	0.00	100.00
scaffold417.2959	scaffold417	2959	F	3	0.00	100.00
scaffold417.3033	scaffold417	3033	F	4	0.00	100.00
scaffold417.3176	scaffold417	3176	F	5	0.00	100.00
scaffold417.3179	scaffold417	3179	F	6	16.67	83.33
scaffold417.3220	scaffold417	3220	F	8	25.00	75.00
scaffold417.3236	scaffold417	3236	F	7	0.00	100.00
scaffold417.3245	scaffold417	3245	F	4	25.00	75.00
scaffold417.3250	scaffold417	3250	F	4	0.00	100.00
scaffold417.3300	scaffold417	3300	F	4	0.00	100.00
scaffold417.3326	scaffold417	3326	F	5	0.00	100.00
scaffold417.3328	scaffold417	3328	F	4	25.00	75.00
scaffold417.3440	scaffold417	3440	F	3	0.00	100.00
scaffold417.3482	scaffold417	3482	F	4	0.00	100.00
scaffold417.3484	scaffold417	3484	F	4	0.00	100.00
scaffold417.3493	scaffold417	3493	F	3	33.33	66.67
scaffold417.3500	scaffold417	3500	F	3	0.00	100.00
scaffold417.3548	scaffold417	3548	F	4	0.00	100.00
scaffold417.3562	scaffold417	3562	F	6	0.00	100.00
scaffold417.3570	scaffold417	3570	F	7	0.00	100.00
scaffold417.3588	scaffold417	3588	F	6	0.00	100.00
scaffold417.3632	scaffold417	3632	F	9	0.00	100.00
scaffold417.3634	scaffold417	3634	F	6	0.00	100.00
scaffold418.305	scaffold418	305	F	8	0.00	100.00
scaffold418.329	scaffold418	329	F	7	14.29	85.71
scaffold418.402	scaffold418	402	F	3	0.00	100.00
scaffold418.545	scaffold418	545	F	9	0.00	100.00
scaffold418.1092	scaffold418	1092	F	4	0.00	100.00
scaffold418.2087	scaffold418	2087	F	4	0.00	100.00
scaffold418.2581	scaffold418	2581	F	4	0.00	100.00
scaffold418.3231	scaffold418	3231	F	3	33.33	66.67
scaffold418.3301	scaffold418	3301	F	5	0.00	100.00
scaffold418.3417	scaffold418	3417	F	6	100.00	0.00
scaffold418.3419	scaffold418	3419	F	6	83.33	16.67
scaffold418.3423	scaffold418	3423	F	4	100.00	0.00
scaffold418.3477	scaffold418	3477	F	6	50.00	50.00
scaffold418.3717	scaffold418	3717	F	3	33.33	66.67
scaffold418.3866	scaffold418	3866	F	8	75.00	25.00
scaffold418.4136	scaffold418	4136	F	3	66.67	33.33
scaffold418.4224	scaffold418	4224	F	3	100.00	0.00
scaffold418.4776	scaffold418	4776	F	4	75.00	25.00
scaffold418.4780	scaffold418	4780	F	4	50.00	50.00
scaffold418.4958	scaffold418	4958	F	4	25.00	75.00
scaffold418.4964	scaffold418	4964	F	4	25.00	75.00
scaffold418.5030	scaffold418	5030	F	20	85.00	15.00
scaffold418.5033	scaffold418	5033	F	20	60.00	40.00
scaffold418.5066	scaffold418	5066	F	23	47.83	52.17
scaffold418.5072	scaffold418	5072	F	20	80.00	20.00
scaffold418.5084	scaffold418	5084	F	6	50.00	50.00
scaffold418.8783	scaffold418	8783	F	5	0.00	100.00
scaffold418.9132	scaffold418	9132	F	3	100.00	0.00
scaffold418.9381	scaffold418	9381	F	4	75.00	25.00
scaffold418.9414	scaffold418	9414	F	4	75.00	25.00
scaffold418.9441	scaffold418	9441	F	4	100.00	0.00
scaffold418.9963	scaffold418	9963	F	3	100.00	0.00
scaffold418.9986	scaffold418	9986	F	3	100.00	0.00
scaffold418.10833	scaffold418	10833	F	6	66.67	33.33
scaffold418.10915	scaffold418	10915	F	8	37.50	62.50
scaffold418.11983	scaffold418	11983	F	13	92.31	7.69
scaffold418.11985	scaffold418	11985	F	13	92.31	7.69
scaffold418.12041	scaffold418	12041	F	5	40.00	60.00
scaffold418.12063	scaffold418	12063	F	4	25.00	75.00
scaffold419.33	scaffold419	33	F	7	14.29	85.71
scaffold419.140	scaffold419	140	F	8	0.00	100.00
scaffold419.161	scaffold419	161	F	9	0.00	100.00
scaffold419.164	scaffold419	164	F	6	0.00	100.00
scaffold42.42	scaffold42	42	F	20	10.00	90.00
scaffold42.44	scaffold42	44	F	29	10.34	89.66
scaffold42.61	scaffold42	61	F	16	12.50	87.50
scaffold42.85	scaffold42	85	F	27	7.41	92.59
scaffold42.571	scaffold42	571	F	4	25.00	75.00
scaffold42.579	scaffold42	579	F	12	16.67	83.33
scaffold42.583	scaffold42	583	F	9	11.11	88.89
scaffold42.594	scaffold42	594	F	11	9.09	90.91
scaffold42.602	scaffold42	602	F	3	33.33	66.67
scaffold42.607	scaffold42	607	F	3	33.33	66.67
scaffold42.614	scaffold42	614	F	6	16.67	83.33
scaffold42.618	scaffold42	618	F	5	20.00	80.00
scaffold42.632	scaffold42	632	F	4	50.00	50.00
scaffold42.637	scaffold42	637	F	4	25.00	75.00
scaffold42.678	scaffold42	678	F	3	0.00	100.00
scaffold42.966	scaffold42	966	F	3	0.00	100.00
scaffold42.1801	scaffold42	1801	F	3	0.00	100.00
scaffold42.1837	scaffold42	1837	F	3	0.00	100.00
scaffold42.1853	scaffold42	1853	F	6	0.00	100.00
scaffold42.1991	scaffold42	1991	F	6	0.00	100.00
scaffold42.2036	scaffold42	2036	F	3	0.00	100.00
scaffold42.2065	scaffold42	2065	F	3	0.00	100.00
scaffold42.2087	scaffold42	2087	F	3	0.00	100.00
scaffold42.2100	scaffold42	2100	F	4	0.00	100.00
scaffold42.2231	scaffold42	2231	F	3	0.00	100.00
scaffold42.2233	scaffold42	2233	F	3	0.00	100.00
scaffold42.2336	scaffold42	2336	F	8	0.00	100.00
scaffold42.2351	scaffold42	2351	F	3	0.00	100.00
scaffold42.2375	scaffold42	2375	F	3	33.33	66.67
scaffold42.2482	scaffold42	2482	F	4	0.00	100.00
scaffold42.2538	scaffold42	2538	F	5	0.00	100.00
scaffold42.2571	scaffold42	2571	F	9	11.11	88.89
scaffold42.2585	scaffold42	2585	F	7	0.00	100.00
scaffold42.2592	scaffold42	2592	F	7	0.00	100.00
scaffold42.2602	scaffold42	2602	F	6	0.00	100.00
scaffold42.2762	scaffold42	2762	F	4	0.00	100.00
scaffold42.2811	scaffold42	2811	F	3	0.00	100.00
scaffold42.2922	scaffold42	2922	F	4	0.00	100.00
scaffold42.3436	scaffold42	3436	F	6	0.00	100.00
scaffold42.3748	scaffold42	3748	F	3	0.00	100.00
scaffold42.3860	scaffold42	3860	F	3	0.00	100.00
scaffold42.3918	scaffold42	3918	F	6	0.00	100.00
scaffold42.3920	scaffold42	3920	F	5	0.00	100.00
scaffold42.3964	scaffold42	3964	F	3	0.00	100.00
scaffold420.23	scaffold420	23	F	10	0.00	100.00
scaffold420.40	scaffold420	40	F	20	0.00	100.00
scaffold420.66	scaffold420	66	F	13	0.00	100.00
scaffold420.78	scaffold420	78	F	12	0.00	100.00
scaffold420.101	scaffold420	101	F	11	0.00	100.00
scaffold420.566	scaffold420	566	F	8	12.50	87.50
scaffold420.581	scaffold420	581	F	6	0.00	100.00
scaffold420.626	scaffold420	626	F	4	0.00	100.00
scaffold420.648	scaffold420	648	F	8	0.00	100.00
scaffold420.1016	scaffold420	1016	F	3	33.33	66.67
scaffold420.1110	scaffold420	1110	F	12	0.00	100.00
scaffold420.1124	scaffold420	1124	F	13	0.00	100.00
scaffold420.1130	scaffold420	1130	F	11	18.18	81.82
scaffold421.63	scaffold421	63	F	14	0.00	100.00
scaffold421.86	scaffold421	86	F	8	0.00	100.00
scaffold421.199	scaffold421	199	F	8	0.00	100.00
scaffold421.209	scaffold421	209	F	4	0.00	100.00
scaffold421.242	scaffold421	242	F	11	0.00	100.00
scaffold421.263	scaffold421	263	F	9	11.11	88.89
scaffold421.286	scaffold421	286	F	7	14.29	85.71
scaffold421.289	scaffold421	289	F	4	25.00	75.00
scaffold421.307	scaffold421	307	F	6	0.00	100.00
scaffold421.311	scaffold421	311	F	3	0.00	100.00
scaffold421.325	scaffold421	325	F	4	0.00	100.00
scaffold421.335	scaffold421	335	F	5	0.00	100.00
scaffold421.347	scaffold421	347	F	9	0.00	100.00
scaffold421.373	scaffold421	373	F	10	0.00	100.00
scaffold421.382	scaffold421	382	F	13	7.69	92.31
scaffold421.392	scaffold421	392	F	9	0.00	100.00
scaffold421.417	scaffold421	417	F	9	0.00	100.00
scaffold421.430	scaffold421	430	F	13	0.00	100.00
scaffold421.1091	scaffold421	1091	F	6	16.67	83.33
scaffold421.1126	scaffold421	1126	F	7	0.00	100.00
scaffold421.1135	scaffold421	1135	F	7	0.00	100.00
scaffold421.1236	scaffold421	1236	F	3	0.00	100.00
scaffold421.1251	scaffold421	1251	F	4	25.00	75.00
scaffold421.1352	scaffold421	1352	F	5	0.00	100.00
scaffold421.1813	scaffold421	1813	F	5	0.00	100.00
scaffold421.1831	scaffold421	1831	F	3	0.00	100.00
scaffold421.1841	scaffold421	1841	F	3	0.00	100.00
scaffold421.1844	scaffold421	1844	F	4	0.00	100.00
scaffold421.1956	scaffold421	1956	F	3	0.00	100.00
scaffold421.2076	scaffold421	2076	F	3	0.00	100.00
scaffold421.2079	scaffold421	2079	F	3	0.00	100.00
scaffold421.2631	scaffold421	2631	F	6	0.00	100.00
scaffold421.2730	scaffold421	2730	F	8	0.00	100.00
scaffold421.2787	scaffold421	2787	F	7	0.00	100.00
scaffold421.2795	scaffold421	2795	F	4	0.00	100.00
scaffold421.2839	scaffold421	2839	F	3	0.00	100.00
scaffold421.2845	scaffold421	2845	F	3	0.00	100.00
scaffold421.2858	scaffold421	2858	F	3	0.00	100.00
scaffold421.2862	scaffold421	2862	F	8	0.00	100.00
scaffold421.2911	scaffold421	2911	F	56	0.00	100.00
scaffold421.2924	scaffold421	2924	F	62	11.29	88.71
scaffold421.3011	scaffold421	3011	F	5	0.00	100.00
scaffold421.3020	scaffold421	3020	F	6	0.00	100.00
scaffold421.3022	scaffold421	3022	F	4	0.00	100.00
scaffold421.3036	scaffold421	3036	F	4	0.00	100.00
scaffold421.3038	scaffold421	3038	F	4	0.00	100.00
scaffold421.3105	scaffold421	3105	F	3	0.00	100.00
scaffold421.3179	scaffold421	3179	F	3	0.00	100.00
scaffold421.3249	scaffold421	3249	F	3	0.00	100.00
scaffold421.3380	scaffold421	3380	F	4	0.00	100.00
scaffold421.3440	scaffold421	3440	F	4	0.00	100.00
scaffold421.3465	scaffold421	3465	F	3	0.00	100.00
scaffold421.3497	scaffold421	3497	F	3	0.00	100.00
scaffold421.3507	scaffold421	3507	F	4	0.00	100.00
scaffold421.3517	scaffold421	3517	F	6	0.00	100.00
scaffold421.3921	scaffold421	3921	F	3	0.00	100.00
scaffold421.4040	scaffold421	4040	F	5	0.00	100.00
scaffold421.4735	scaffold421	4735	F	4	0.00	100.00
scaffold421.4783	scaffold421	4783	F	4	0.00	100.00
scaffold421.4866	scaffold421	4866	F	3	0.00	100.00
scaffold421.5065	scaffold421	5065	F	3	0.00	100.00
scaffold421.5386	scaffold421	5386	F	3	0.00	100.00
scaffold421.5670	scaffold421	5670	F	4	0.00	100.00
scaffold421.5685	scaffold421	5685	F	4	0.00	100.00
scaffold421.5703	scaffold421	5703	F	8	12.50	87.50
scaffold421.5792	scaffold421	5792	F	9	22.22	77.78
scaffold422.374	scaffold422	374	F	7	0.00	100.00
scaffold422.418	scaffold422	418	F	10	0.00	100.00
scaffold422.420	scaffold422	420	F	11	0.00	100.00
scaffold422.462	scaffold422	462	F	9	0.00	100.00
scaffold422.481	scaffold422	481	F	6	0.00	100.00
scaffold422.502	scaffold422	502	F	6	0.00	100.00
scaffold422.504	scaffold422	504	F	6	33.33	66.67
scaffold422.596	scaffold422	596	F	3	100.00	0.00
scaffold422.611	scaffold422	611	F	3	33.33	66.67
scaffold422.686	scaffold422	686	F	10	0.00	100.00
scaffold422.829	scaffold422	829	F	6	0.00	100.00
scaffold422.948	scaffold422	948	F	8	0.00	100.00
scaffold422.1221	scaffold422	1221	F	5	0.00	100.00
scaffold422.1375	scaffold422	1375	F	7	0.00	100.00
scaffold422.1845	scaffold422	1845	F	3	33.33	66.67
scaffold422.1852	scaffold422	1852	F	5	0.00	100.00
scaffold422.1909	scaffold422	1909	F	3	0.00	100.00
scaffold422.1957	scaffold422	1957	F	4	0.00	100.00
scaffold422.2024	scaffold422	2024	F	6	0.00	100.00
scaffold422.2036	scaffold422	2036	F	3	0.00	100.00
scaffold422.2066	scaffold422	2066	F	6	0.00	100.00
scaffold422.2127	scaffold422	2127	F	3	0.00	100.00
scaffold422.2143	scaffold422	2143	F	4	25.00	75.00
scaffold422.2363	scaffold422	2363	F	6	0.00	100.00
scaffold422.2550	scaffold422	2550	F	6	0.00	100.00
scaffold422.2658	scaffold422	2658	F	6	0.00	100.00
scaffold422.2764	scaffold422	2764	F	4	0.00	100.00
scaffold422.2916	scaffold422	2916	F	3	0.00	100.00
scaffold422.2943	scaffold422	2943	F	3	0.00	100.00
scaffold422.3010	scaffold422	3010	F	3	0.00	100.00
scaffold422.3076	scaffold422	3076	F	4	0.00	100.00
scaffold422.3109	scaffold422	3109	F	3	0.00	100.00
scaffold422.3401	scaffold422	3401	F	3	0.00	100.00
scaffold422.3404	scaffold422	3404	F	4	0.00	100.00
scaffold422.3481	scaffold422	3481	F	4	0.00	100.00
scaffold422.3549	scaffold422	3549	F	3	0.00	100.00
scaffold422.3654	scaffold422	3654	F	3	0.00	100.00
scaffold422.3679	scaffold422	3679	F	4	0.00	100.00
scaffold422.3728	scaffold422	3728	F	3	0.00	100.00
scaffold422.4093	scaffold422	4093	F	3	0.00	100.00
scaffold422.4144	scaffold422	4144	F	5	0.00	100.00
scaffold422.4166	scaffold422	4166	F	6	0.00	100.00
scaffold422.4810	scaffold422	4810	F	3	0.00	100.00
scaffold422.4824	scaffold422	4824	F	3	0.00	100.00
scaffold422.4925	scaffold422	4925	F	6	0.00	100.00
scaffold422.5102	scaffold422	5102	F	4	0.00	100.00
scaffold422.5123	scaffold422	5123	F	5	0.00	100.00
scaffold424.43	scaffold424	43	F	7	14.29	85.71
scaffold424.70	scaffold424	70	F	10	0.00	100.00
scaffold424.207	scaffold424	207	F	6	0.00	100.00
scaffold424.213	scaffold424	213	F	6	0.00	100.00
scaffold424.227	scaffold424	227	F	8	0.00	100.00
scaffold424.231	scaffold424	231	F	9	0.00	100.00
scaffold424.244	scaffold424	244	F	6	0.00	100.00
scaffold424.306	scaffold424	306	F	4	0.00	100.00
scaffold424.327	scaffold424	327	F	4	0.00	100.00
scaffold424.340	scaffold424	340	F	3	0.00	100.00
scaffold424.371	scaffold424	371	F	6	0.00	100.00
scaffold424.399	scaffold424	399	F	7	0.00	100.00
scaffold424.411	scaffold424	411	F	4	0.00	100.00
scaffold424.429	scaffold424	429	F	5	0.00	100.00
scaffold424.437	scaffold424	437	F	4	0.00	100.00
scaffold424.471	scaffold424	471	F	3	0.00	100.00
scaffold424.483	scaffold424	483	F	5	0.00	100.00
scaffold424.510	scaffold424	510	F	5	0.00	100.00
scaffold424.522	scaffold424	522	F	8	12.50	87.50
scaffold424.585	scaffold424	585	F	5	0.00	100.00
scaffold424.629	scaffold424	629	F	4	0.00	100.00
scaffold424.644	scaffold424	644	F	3	0.00	100.00
scaffold424.691	scaffold424	691	F	7	0.00	100.00
scaffold424.739	scaffold424	739	F	5	0.00	100.00
scaffold424.799	scaffold424	799	F	14	0.00	100.00
scaffold424.803	scaffold424	803	F	5	0.00	100.00
scaffold424.813	scaffold424	813	F	13	61.54	38.46
scaffold424.1163	scaffold424	1163	F	8	0.00	100.00
scaffold424.1191	scaffold424	1191	F	10	0.00	100.00
scaffold424.1193	scaffold424	1193	F	11	0.00	100.00
scaffold424.1203	scaffold424	1203	F	9	0.00	100.00
scaffold424.1221	scaffold424	1221	F	3	0.00	100.00
scaffold424.1229	scaffold424	1229	F	5	0.00	100.00
scaffold424.1263	scaffold424	1263	F	4	0.00	100.00
scaffold424.1422	scaffold424	1422	F	5	0.00	100.00
scaffold424.1460	scaffold424	1460	F	7	0.00	100.00
scaffold424.1603	scaffold424	1603	F	3	0.00	100.00
scaffold424.1659	scaffold424	1659	F	3	0.00	100.00
scaffold424.1676	scaffold424	1676	F	11	0.00	100.00
scaffold424.1701	scaffold424	1701	F	6	0.00	100.00
scaffold424.1721	scaffold424	1721	F	6	0.00	100.00
scaffold424.1725	scaffold424	1725	F	5	0.00	100.00
scaffold425.32	scaffold425	32	F	14	0.00	100.00
scaffold425.73	scaffold425	73	F	18	5.56	94.44
scaffold425.123	scaffold425	123	F	15	0.00	100.00
scaffold425.147	scaffold425	147	F	20	15.00	85.00
scaffold425.152	scaffold425	152	F	16	6.25	93.75
scaffold425.176	scaffold425	176	F	16	6.25	93.75
scaffold425.273	scaffold425	273	F	28	7.14	92.86
scaffold425.297	scaffold425	297	F	15	0.00	100.00
scaffold425.302	scaffold425	302	F	10	0.00	100.00
scaffold425.306	scaffold425	306	F	6	0.00	100.00
scaffold425.317	scaffold425	317	F	18	0.00	100.00
scaffold425.335	scaffold425	335	F	17	0.00	100.00
scaffold425.338	scaffold425	338	F	15	0.00	100.00
scaffold425.356	scaffold425	356	F	10	10.00	90.00
scaffold425.365	scaffold425	365	F	8	12.50	87.50
scaffold425.370	scaffold425	370	F	10	40.00	60.00
scaffold425.392	scaffold425	392	F	9	0.00	100.00
scaffold425.489	scaffold425	489	F	7	0.00	100.00
scaffold425.491	scaffold425	491	F	5	0.00	100.00
scaffold425.514	scaffold425	514	F	7	0.00	100.00
scaffold425.1204	scaffold425	1204	F	3	0.00	100.00
scaffold425.1217	scaffold425	1217	F	4	0.00	100.00
scaffold425.1226	scaffold425	1226	F	3	0.00	100.00
scaffold425.1235	scaffold425	1235	F	3	0.00	100.00
scaffold425.1245	scaffold425	1245	F	5	0.00	100.00
scaffold425.1538	scaffold425	1538	F	5	0.00	100.00
scaffold425.1540	scaffold425	1540	F	3	0.00	100.00
scaffold425.1986	scaffold425	1986	F	3	33.33	66.67
scaffold425.2282	scaffold425	2282	F	14	64.29	35.71
scaffold425.2680	scaffold425	2680	F	10	0.00	100.00
scaffold425.2832	scaffold425	2832	F	4	0.00	100.00
scaffold425.2839	scaffold425	2839	F	4	0.00	100.00
scaffold425.2852	scaffold425	2852	F	5	0.00	100.00
scaffold425.2857	scaffold425	2857	F	4	0.00	100.00
scaffold425.2882	scaffold425	2882	F	3	0.00	100.00
scaffold425.2891	scaffold425	2891	F	4	0.00	100.00
scaffold425.2910	scaffold425	2910	F	5	20.00	80.00
scaffold425.2939	scaffold425	2939	F	53	0.00	100.00
scaffold425.2948	scaffold425	2948	F	135	0.74	99.26
