chr.Base	chr	base	strand	coverage	freqC	freqT
scaffold437.902	scaffold437	902	F	4	0.00	100.00
scaffold437.949	scaffold437	949	F	6	0.00	100.00
scaffold437.1053	scaffold437	1053	F	5	0.00	100.00
scaffold437.1061	scaffold437	1061	F	4	25.00	75.00
scaffold437.1125	scaffold437	1125	F	6	0.00	100.00
scaffold437.1219	scaffold437	1219	F	3	0.00	100.00
scaffold437.1223	scaffold437	1223	F	3	0.00	100.00
scaffold437.1265	scaffold437	1265	F	3	0.00	100.00
scaffold437.1635	scaffold437	1635	F	3	0.00	100.00
scaffold437.1650	scaffold437	1650	F	3	0.00	100.00
scaffold437.1652	scaffold437	1652	F	3	0.00	100.00
scaffold437.1659	scaffold437	1659	F	6	0.00	100.00
scaffold437.1686	scaffold437	1686	F	3	0.00	100.00
scaffold437.1695	scaffold437	1695	F	7	0.00	100.00
scaffold437.2020	scaffold437	2020	F	9	0.00	100.00
scaffold437.2046	scaffold437	2046	F	4	0.00	100.00
scaffold437.2117	scaffold437	2117	F	3	0.00	100.00
scaffold437.2170	scaffold437	2170	F	3	0.00	100.00
scaffold437.2175	scaffold437	2175	F	4	0.00	100.00
scaffold437.2185	scaffold437	2185	F	3	0.00	100.00
scaffold437.2247	scaffold437	2247	F	3	0.00	100.00
scaffold437.2253	scaffold437	2253	F	3	0.00	100.00
scaffold437.2275	scaffold437	2275	F	3	0.00	100.00
scaffold437.2367	scaffold437	2367	F	7	0.00	100.00
scaffold438.28	scaffold438	28	F	9	22.22	77.78
scaffold438.100	scaffold438	100	F	14	0.00	100.00
scaffold438.121	scaffold438	121	F	15	6.67	93.33
scaffold438.180	scaffold438	180	F	27	3.70	96.30
scaffold438.286	scaffold438	286	F	7	14.29	85.71
scaffold438.382	scaffold438	382	F	7	0.00	100.00
scaffold438.389	scaffold438	389	F	11	0.00	100.00
scaffold438.404	scaffold438	404	F	5	0.00	100.00
scaffold438.430	scaffold438	430	F	8	0.00	100.00
scaffold438.442	scaffold438	442	F	5	0.00	100.00
scaffold438.458	scaffold438	458	F	9	0.00	100.00
scaffold438.476	scaffold438	476	F	7	0.00	100.00
scaffold438.625	scaffold438	625	F	4	0.00	100.00
scaffold438.731	scaffold438	731	F	3	0.00	100.00
scaffold438.777	scaffold438	777	F	3	0.00	100.00
scaffold438.789	scaffold438	789	F	7	0.00	100.00
scaffold438.815	scaffold438	815	F	4	0.00	100.00
scaffold438.828	scaffold438	828	F	5	0.00	100.00
scaffold438.843	scaffold438	843	F	5	0.00	100.00
scaffold438.864	scaffold438	864	F	3	0.00	100.00
scaffold438.962	scaffold438	962	F	4	0.00	100.00
scaffold438.972	scaffold438	972	F	5	0.00	100.00
scaffold438.1016	scaffold438	1016	F	4	0.00	100.00
scaffold438.1155	scaffold438	1155	F	3	0.00	100.00
scaffold438.1315	scaffold438	1315	F	3	0.00	100.00
scaffold438.1331	scaffold438	1331	F	4	0.00	100.00
scaffold438.1351	scaffold438	1351	F	3	0.00	100.00
scaffold438.1353	scaffold438	1353	F	3	33.33	66.67
scaffold438.1393	scaffold438	1393	F	6	0.00	100.00
scaffold438.1403	scaffold438	1403	F	10	0.00	100.00
scaffold438.1420	scaffold438	1420	F	5	0.00	100.00
scaffold438.1430	scaffold438	1430	F	7	0.00	100.00
scaffold438.1560	scaffold438	1560	F	4	0.00	100.00
scaffold438.1685	scaffold438	1685	F	5	20.00	80.00
scaffold438.1693	scaffold438	1693	F	3	0.00	100.00
scaffold438.1781	scaffold438	1781	F	4	0.00	100.00
scaffold438.2211	scaffold438	2211	F	3	0.00	100.00
scaffold438.2265	scaffold438	2265	F	3	0.00	100.00
scaffold438.2367	scaffold438	2367	F	4	0.00	100.00
scaffold438.2408	scaffold438	2408	F	3	0.00	100.00
scaffold438.2435	scaffold438	2435	F	8	0.00	100.00
scaffold438.2449	scaffold438	2449	F	5	0.00	100.00
scaffold438.2459	scaffold438	2459	F	7	0.00	100.00
scaffold438.2470	scaffold438	2470	F	8	50.00	50.00
scaffold438.2483	scaffold438	2483	F	4	0.00	100.00
scaffold438.2489	scaffold438	2489	F	4	0.00	100.00
scaffold438.2756	scaffold438	2756	F	4	0.00	100.00
scaffold438.2819	scaffold438	2819	F	3	0.00	100.00
scaffold438.2828	scaffold438	2828	F	4	0.00	100.00
scaffold438.2860	scaffold438	2860	F	4	0.00	100.00
scaffold438.2876	scaffold438	2876	F	4	0.00	100.00
scaffold438.2886	scaffold438	2886	F	5	0.00	100.00
scaffold438.2889	scaffold438	2889	F	4	0.00	100.00
scaffold438.2896	scaffold438	2896	F	4	0.00	100.00
scaffold438.2904	scaffold438	2904	F	6	0.00	100.00
scaffold438.2932	scaffold438	2932	F	3	0.00	100.00
scaffold438.3036	scaffold438	3036	F	3	0.00	100.00
scaffold438.4068	scaffold438	4068	F	3	0.00	100.00
scaffold438.4134	scaffold438	4134	F	4	0.00	100.00
scaffold438.4140	scaffold438	4140	F	3	0.00	100.00
scaffold438.4187	scaffold438	4187	F	3	0.00	100.00
scaffold438.4191	scaffold438	4191	F	3	0.00	100.00
scaffold438.4233	scaffold438	4233	F	3	0.00	100.00
scaffold438.4273	scaffold438	4273	F	4	0.00	100.00
scaffold438.4319	scaffold438	4319	F	4	0.00	100.00
scaffold438.4332	scaffold438	4332	F	4	0.00	100.00
scaffold438.4392	scaffold438	4392	F	5	0.00	100.00
scaffold438.4416	scaffold438	4416	F	3	33.33	66.67
scaffold438.4533	scaffold438	4533	F	3	0.00	100.00
scaffold438.4920	scaffold438	4920	F	3	0.00	100.00
scaffold438.5147	scaffold438	5147	F	3	0.00	100.00
scaffold438.5166	scaffold438	5166	F	4	0.00	100.00
scaffold438.5223	scaffold438	5223	F	4	0.00	100.00
scaffold438.5340	scaffold438	5340	F	3	0.00	100.00
scaffold438.5367	scaffold438	5367	F	14	0.00	100.00
scaffold438.5376	scaffold438	5376	F	5	0.00	100.00
scaffold438.5387	scaffold438	5387	F	4	0.00	100.00
scaffold438.5419	scaffold438	5419	F	3	0.00	100.00
scaffold438.5814	scaffold438	5814	F	3	0.00	100.00
scaffold438.5915	scaffold438	5915	F	4	0.00	100.00
scaffold438.5975	scaffold438	5975	F	8	12.50	87.50
scaffold438.5989	scaffold438	5989	F	3	0.00	100.00
scaffold438.6016	scaffold438	6016	F	3	0.00	100.00
scaffold438.6047	scaffold438	6047	F	3	0.00	100.00
scaffold438.6122	scaffold438	6122	F	3	0.00	100.00
scaffold438.6179	scaffold438	6179	F	3	0.00	100.00
scaffold438.6188	scaffold438	6188	F	3	0.00	100.00
scaffold438.6355	scaffold438	6355	F	6	0.00	100.00
scaffold438.6444	scaffold438	6444	F	3	0.00	100.00
scaffold438.8069	scaffold438	8069	F	3	0.00	100.00
scaffold438.8075	scaffold438	8075	F	3	0.00	100.00
scaffold438.8078	scaffold438	8078	F	3	0.00	100.00
scaffold438.8136	scaffold438	8136	F	3	0.00	100.00
scaffold438.8369	scaffold438	8369	F	7	14.29	85.71
scaffold438.8376	scaffold438	8376	F	6	0.00	100.00
scaffold438.10813	scaffold438	10813	F	3	0.00	100.00
scaffold438.10829	scaffold438	10829	F	3	0.00	100.00
scaffold438.11013	scaffold438	11013	F	4	0.00	100.00
scaffold438.11019	scaffold438	11019	F	5	0.00	100.00
scaffold438.12848	scaffold438	12848	F	5	0.00	100.00
scaffold438.12851	scaffold438	12851	F	6	0.00	100.00
scaffold438.12860	scaffold438	12860	F	5	0.00	100.00
scaffold438.12873	scaffold438	12873	F	5	0.00	100.00
scaffold438.12959	scaffold438	12959	F	3	0.00	100.00
scaffold438.13000	scaffold438	13000	F	3	0.00	100.00
scaffold438.13469	scaffold438	13469	F	4	0.00	100.00
scaffold439.397	scaffold439	397	F	3	0.00	100.00
scaffold439.563	scaffold439	563	F	4	0.00	100.00
scaffold439.651	scaffold439	651	F	4	0.00	100.00
scaffold439.672	scaffold439	672	F	5	0.00	100.00
scaffold439.702	scaffold439	702	F	7	0.00	100.00
scaffold439.710	scaffold439	710	F	4	0.00	100.00
scaffold439.870	scaffold439	870	F	5	0.00	100.00
scaffold439.969	scaffold439	969	F	3	0.00	100.00
scaffold439.1107	scaffold439	1107	F	3	0.00	100.00
scaffold439.1112	scaffold439	1112	F	7	0.00	100.00
scaffold439.1381	scaffold439	1381	F	3	0.00	100.00
scaffold439.1559	scaffold439	1559	F	6	0.00	100.00
scaffold439.1589	scaffold439	1589	F	7	0.00	100.00
scaffold439.1600	scaffold439	1600	F	9	0.00	100.00
scaffold439.1618	scaffold439	1618	F	9	0.00	100.00
scaffold439.1630	scaffold439	1630	F	6	0.00	100.00
scaffold439.1646	scaffold439	1646	F	4	0.00	100.00
scaffold439.1681	scaffold439	1681	F	3	0.00	100.00
scaffold439.1902	scaffold439	1902	F	3	0.00	100.00
scaffold439.1908	scaffold439	1908	F	4	0.00	100.00
scaffold439.1922	scaffold439	1922	F	4	0.00	100.00
scaffold439.1948	scaffold439	1948	F	3	0.00	100.00
scaffold439.2034	scaffold439	2034	F	3	0.00	100.00
scaffold439.2043	scaffold439	2043	F	3	0.00	100.00
scaffold439.2271	scaffold439	2271	F	4	0.00	100.00
scaffold439.2281	scaffold439	2281	F	4	0.00	100.00
scaffold439.3415	scaffold439	3415	F	4	0.00	100.00
scaffold439.3749	scaffold439	3749	F	4	0.00	100.00
scaffold439.3841	scaffold439	3841	F	3	0.00	100.00
scaffold439.3858	scaffold439	3858	F	3	0.00	100.00
scaffold439.4094	scaffold439	4094	F	3	0.00	100.00
scaffold439.6980	scaffold439	6980	F	3	0.00	100.00
scaffold439.8773	scaffold439	8773	F	3	0.00	100.00
scaffold439.9152	scaffold439	9152	F	6	0.00	100.00
scaffold439.9370	scaffold439	9370	F	3	0.00	100.00
scaffold439.9432	scaffold439	9432	F	3	0.00	100.00
scaffold439.9438	scaffold439	9438	F	3	0.00	100.00
scaffold439.9457	scaffold439	9457	F	5	0.00	100.00
scaffold439.9469	scaffold439	9469	F	5	0.00	100.00
scaffold439.10679	scaffold439	10679	F	4	0.00	100.00
scaffold44.19	scaffold44	19	F	5	20.00	80.00
scaffold44.43	scaffold44	43	F	8	12.50	87.50
scaffold44.86	scaffold44	86	F	9	11.11	88.89
scaffold44.532	scaffold44	532	F	4	0.00	100.00
scaffold44.804	scaffold44	804	F	9	11.11	88.89
scaffold44.926	scaffold44	926	F	7	0.00	100.00
scaffold44.1055	scaffold44	1055	F	8	12.50	87.50
scaffold44.1185	scaffold44	1185	F	3	33.33	66.67
scaffold44.1530	scaffold44	1530	F	5	0.00	100.00
scaffold44.1653	scaffold44	1653	F	4	0.00	100.00
scaffold44.1710	scaffold44	1710	F	7	85.71	14.29
scaffold44.1756	scaffold44	1756	F	3	0.00	100.00
scaffold44.3165	scaffold44	3165	F	3	0.00	100.00
scaffold44.3301	scaffold44	3301	F	5	60.00	40.00
scaffold44.3309	scaffold44	3309	F	5	60.00	40.00
scaffold44.3313	scaffold44	3313	F	5	60.00	40.00
scaffold44.3321	scaffold44	3321	F	5	40.00	60.00
scaffold44.3699	scaffold44	3699	F	4	100.00	0.00
scaffold44.3702	scaffold44	3702	F	3	66.67	33.33
scaffold44.3886	scaffold44	3886	F	3	0.00	100.00
scaffold44.6484	scaffold44	6484	F	4	75.00	25.00
scaffold44.6595	scaffold44	6595	F	3	66.67	33.33
scaffold44.6611	scaffold44	6611	F	3	0.00	100.00
scaffold44.6944	scaffold44	6944	F	8	0.00	100.00
scaffold44.6960	scaffold44	6960	F	4	0.00	100.00
scaffold44.6962	scaffold44	6962	F	11	0.00	100.00
scaffold44.7002	scaffold44	7002	F	6	0.00	100.00
scaffold44.7004	scaffold44	7004	F	3	0.00	100.00
scaffold44.9586	scaffold44	9586	F	3	0.00	100.00
scaffold44.9591	scaffold44	9591	F	3	0.00	100.00
scaffold44.10634	scaffold44	10634	F	5	100.00	0.00
scaffold44.10638	scaffold44	10638	F	5	100.00	0.00
scaffold44.11042	scaffold44	11042	F	4	100.00	0.00
scaffold44.11124	scaffold44	11124	F	5	100.00	0.00
scaffold44.11144	scaffold44	11144	F	5	100.00	0.00
scaffold44.11166	scaffold44	11166	F	4	100.00	0.00
scaffold44.11360	scaffold44	11360	F	3	100.00	0.00
scaffold44.11934	scaffold44	11934	F	9	66.67	33.33
scaffold44.11979	scaffold44	11979	F	5	80.00	20.00
scaffold44.12108	scaffold44	12108	F	4	50.00	50.00
scaffold44.12157	scaffold44	12157	F	4	50.00	50.00
scaffold44.12190	scaffold44	12190	F	5	60.00	40.00
scaffold44.12237	scaffold44	12237	F	5	20.00	80.00
scaffold44.12394	scaffold44	12394	F	3	100.00	0.00
scaffold44.12396	scaffold44	12396	F	4	75.00	25.00
scaffold44.12499	scaffold44	12499	F	3	33.33	66.67
scaffold440.230	scaffold440	230	F	18	0.00	100.00
scaffold440.290	scaffold440	290	F	12	0.00	100.00
scaffold440.1137	scaffold440	1137	F	12	0.00	100.00
scaffold440.1280	scaffold440	1280	F	5	0.00	100.00
scaffold440.1555	scaffold440	1555	F	4	75.00	25.00
scaffold440.1564	scaffold440	1564	F	4	0.00	100.00
scaffold440.1566	scaffold440	1566	F	5	0.00	100.00
scaffold440.2165	scaffold440	2165	F	7	14.29	85.71
scaffold440.2240	scaffold440	2240	F	3	0.00	100.00
scaffold440.2312	scaffold440	2312	F	4	0.00	100.00
scaffold440.2342	scaffold440	2342	F	4	50.00	50.00
scaffold440.2367	scaffold440	2367	F	5	60.00	40.00
scaffold440.2379	scaffold440	2379	F	6	50.00	50.00
scaffold440.2490	scaffold440	2490	F	5	0.00	100.00
scaffold440.2516	scaffold440	2516	F	3	100.00	0.00
scaffold440.2564	scaffold440	2564	F	8	12.50	87.50
scaffold440.2625	scaffold440	2625	F	4	0.00	100.00
scaffold440.2697	scaffold440	2697	F	14	50.00	50.00
scaffold440.2707	scaffold440	2707	F	14	35.71	64.29
scaffold440.2713	scaffold440	2713	F	11	45.45	54.55
scaffold440.2735	scaffold440	2735	F	5	60.00	40.00
scaffold441.88	scaffold441	88	F	13	7.69	92.31
scaffold441.109	scaffold441	109	F	10	30.00	70.00
scaffold441.141	scaffold441	141	F	28	3.57	96.43
scaffold441.157	scaffold441	157	F	6	0.00	100.00
scaffold441.165	scaffold441	165	F	20	0.00	100.00
scaffold441.174	scaffold441	174	F	5	0.00	100.00
scaffold441.231	scaffold441	231	F	5	0.00	100.00
scaffold441.234	scaffold441	234	F	7	57.14	42.86
scaffold441.248	scaffold441	248	F	10	10.00	90.00
scaffold441.262	scaffold441	262	F	14	0.00	100.00
scaffold441.272	scaffold441	272	F	4	0.00	100.00
scaffold441.508	scaffold441	508	F	6	0.00	100.00
scaffold441.519	scaffold441	519	F	36	16.67	83.33
scaffold441.590	scaffold441	590	F	43	0.00	100.00
scaffold441.904	scaffold441	904	F	3	0.00	100.00
scaffold441.1019	scaffold441	1019	F	18	0.00	100.00
scaffold441.1109	scaffold441	1109	F	16	0.00	100.00
scaffold441.1236	scaffold441	1236	F	9	0.00	100.00
scaffold441.1439	scaffold441	1439	F	3	0.00	100.00
scaffold441.1532	scaffold441	1532	F	9	0.00	100.00
scaffold441.1557	scaffold441	1557	F	5	0.00	100.00
scaffold441.1879	scaffold441	1879	F	3	0.00	100.00
scaffold441.1921	scaffold441	1921	F	4	0.00	100.00
scaffold441.1943	scaffold441	1943	F	3	0.00	100.00
scaffold441.1966	scaffold441	1966	F	3	0.00	100.00
scaffold441.1973	scaffold441	1973	F	3	0.00	100.00
scaffold441.2056	scaffold441	2056	F	3	0.00	100.00
scaffold441.2176	scaffold441	2176	F	5	0.00	100.00
scaffold441.2199	scaffold441	2199	F	3	0.00	100.00
scaffold441.2206	scaffold441	2206	F	4	0.00	100.00
scaffold442.14	scaffold442	14	F	3	0.00	100.00
scaffold442.40	scaffold442	40	F	4	0.00	100.00
scaffold442.69	scaffold442	69	F	11	18.18	81.82
scaffold442.89	scaffold442	89	F	13	0.00	100.00
scaffold442.138	scaffold442	138	F	5	0.00	100.00
scaffold442.204	scaffold442	204	F	5	0.00	100.00
scaffold442.213	scaffold442	213	F	7	0.00	100.00
scaffold442.224	scaffold442	224	F	6	0.00	100.00
scaffold442.286	scaffold442	286	F	5	0.00	100.00
scaffold442.308	scaffold442	308	F	5	0.00	100.00
scaffold442.341	scaffold442	341	F	3	0.00	100.00
scaffold442.395	scaffold442	395	F	3	0.00	100.00
scaffold442.405	scaffold442	405	F	4	0.00	100.00
scaffold442.512	scaffold442	512	F	5	0.00	100.00
scaffold442.529	scaffold442	529	F	6	0.00	100.00
scaffold442.557	scaffold442	557	F	4	0.00	100.00
scaffold442.935	scaffold442	935	F	7	0.00	100.00
scaffold442.974	scaffold442	974	F	5	0.00	100.00
scaffold442.989	scaffold442	989	F	6	0.00	100.00
scaffold442.1203	scaffold442	1203	F	3	0.00	100.00
scaffold442.1359	scaffold442	1359	F	3	0.00	100.00
scaffold442.1841	scaffold442	1841	F	5	20.00	80.00
scaffold442.1855	scaffold442	1855	F	3	0.00	100.00
scaffold442.1863	scaffold442	1863	F	5	0.00	100.00
scaffold442.1939	scaffold442	1939	F	8	37.50	62.50
scaffold442.2118	scaffold442	2118	F	7	0.00	100.00
scaffold442.2161	scaffold442	2161	F	6	0.00	100.00
scaffold442.2241	scaffold442	2241	F	3	0.00	100.00
scaffold442.2267	scaffold442	2267	F	6	16.67	83.33
scaffold442.2286	scaffold442	2286	F	8	0.00	100.00
scaffold442.2385	scaffold442	2385	F	3	0.00	100.00
scaffold442.2723	scaffold442	2723	F	5	0.00	100.00
scaffold442.2750	scaffold442	2750	F	16	0.00	100.00
scaffold442.2756	scaffold442	2756	F	16	0.00	100.00
scaffold442.3531	scaffold442	3531	F	5	0.00	100.00
scaffold442.4021	scaffold442	4021	F	3	0.00	100.00
scaffold442.4030	scaffold442	4030	F	3	33.33	66.67
scaffold442.4039	scaffold442	4039	F	3	0.00	100.00
scaffold442.4054	scaffold442	4054	F	4	0.00	100.00
scaffold442.6021	scaffold442	6021	F	4	0.00	100.00
scaffold442.6400	scaffold442	6400	F	3	0.00	100.00
scaffold442.6418	scaffold442	6418	F	3	0.00	100.00
scaffold443.43	scaffold443	43	F	10	10.00	90.00
scaffold443.45	scaffold443	45	F	13	0.00	100.00
scaffold443.61	scaffold443	61	F	14	0.00	100.00
scaffold443.409	scaffold443	409	F	7	0.00	100.00
scaffold443.493	scaffold443	493	F	6	0.00	100.00
scaffold443.497	scaffold443	497	F	7	0.00	100.00
scaffold443.514	scaffold443	514	F	5	0.00	100.00
scaffold443.539	scaffold443	539	F	5	0.00	100.00
scaffold443.547	scaffold443	547	F	7	0.00	100.00
scaffold444.12	scaffold444	12	F	7	0.00	100.00
scaffold444.44	scaffold444	44	F	15	0.00	100.00
scaffold444.89	scaffold444	89	F	15	0.00	100.00
scaffold444.154	scaffold444	154	F	7	0.00	100.00
scaffold444.200	scaffold444	200	F	6	0.00	100.00
scaffold444.208	scaffold444	208	F	12	0.00	100.00
scaffold444.228	scaffold444	228	F	9	0.00	100.00
scaffold444.235	scaffold444	235	F	47	0.00	100.00
scaffold444.302	scaffold444	302	F	11	0.00	100.00
scaffold444.312	scaffold444	312	F	9	0.00	100.00
scaffold444.317	scaffold444	317	F	17	0.00	100.00
scaffold444.369	scaffold444	369	F	35	0.00	100.00
scaffold444.387	scaffold444	387	F	44	0.00	100.00
scaffold444.396	scaffold444	396	F	3	0.00	100.00
scaffold444.407	scaffold444	407	F	6	0.00	100.00
scaffold444.451	scaffold444	451	F	6	0.00	100.00
scaffold444.469	scaffold444	469	F	9	0.00	100.00
scaffold444.474	scaffold444	474	F	13	7.69	92.31
scaffold444.510	scaffold444	510	F	12	0.00	100.00
scaffold444.526	scaffold444	526	F	13	0.00	100.00
scaffold444.556	scaffold444	556	F	33	0.00	100.00
scaffold444.561	scaffold444	561	F	4	0.00	100.00
scaffold444.570	scaffold444	570	F	39	0.00	100.00
scaffold444.726	scaffold444	726	F	8	0.00	100.00
scaffold444.729	scaffold444	729	F	7	0.00	100.00
scaffold444.778	scaffold444	778	F	5	0.00	100.00
scaffold444.936	scaffold444	936	F	35	0.00	100.00
scaffold444.941	scaffold444	941	F	4	50.00	50.00
scaffold444.994	scaffold444	994	F	4	0.00	100.00
scaffold444.998	scaffold444	998	F	5	0.00	100.00
scaffold444.1104	scaffold444	1104	F	3	0.00	100.00
scaffold444.1119	scaffold444	1119	F	3	0.00	100.00
scaffold444.1129	scaffold444	1129	F	7	0.00	100.00
scaffold444.1137	scaffold444	1137	F	6	0.00	100.00
scaffold444.1209	scaffold444	1209	F	3	0.00	100.00
scaffold444.1337	scaffold444	1337	F	12	0.00	100.00
scaffold444.1341	scaffold444	1341	F	15	0.00	100.00
scaffold444.1422	scaffold444	1422	F	3	0.00	100.00
scaffold444.1456	scaffold444	1456	F	5	0.00	100.00
scaffold444.1495	scaffold444	1495	F	6	0.00	100.00
scaffold444.1505	scaffold444	1505	F	17	11.76	88.24
scaffold444.1880	scaffold444	1880	F	5	0.00	100.00
scaffold444.2018	scaffold444	2018	F	3	0.00	100.00
scaffold444.2163	scaffold444	2163	F	4	0.00	100.00
scaffold444.2295	scaffold444	2295	F	3	0.00	100.00
scaffold444.2967	scaffold444	2967	F	3	100.00	0.00
scaffold444.3069	scaffold444	3069	F	3	0.00	100.00
scaffold444.3084	scaffold444	3084	F	6	0.00	100.00
scaffold444.3088	scaffold444	3088	F	4	0.00	100.00
scaffold444.3195	scaffold444	3195	F	5	0.00	100.00
scaffold444.3219	scaffold444	3219	F	3	0.00	100.00
scaffold444.3870	scaffold444	3870	F	10	0.00	100.00
scaffold444.4192	scaffold444	4192	F	5	0.00	100.00
scaffold444.4200	scaffold444	4200	F	3	0.00	100.00
scaffold444.4275	scaffold444	4275	F	5	0.00	100.00
scaffold444.4450	scaffold444	4450	F	3	0.00	100.00
scaffold444.4454	scaffold444	4454	F	4	0.00	100.00
scaffold444.4468	scaffold444	4468	F	5	0.00	100.00
scaffold444.4533	scaffold444	4533	F	3	0.00	100.00
scaffold444.4577	scaffold444	4577	F	4	0.00	100.00
scaffold444.4590	scaffold444	4590	F	5	0.00	100.00
scaffold444.4626	scaffold444	4626	F	4	0.00	100.00
scaffold444.5074	scaffold444	5074	F	3	0.00	100.00
scaffold444.5077	scaffold444	5077	F	3	0.00	100.00
scaffold444.5101	scaffold444	5101	F	3	33.33	66.67
scaffold444.5128	scaffold444	5128	F	11	0.00	100.00
scaffold444.5134	scaffold444	5134	F	10	10.00	90.00
scaffold444.5137	scaffold444	5137	F	10	10.00	90.00
scaffold444.5140	scaffold444	5140	F	11	0.00	100.00
scaffold444.5201	scaffold444	5201	F	11	0.00	100.00
scaffold444.5208	scaffold444	5208	F	10	0.00	100.00
scaffold444.5221	scaffold444	5221	F	6	0.00	100.00
scaffold444.5311	scaffold444	5311	F	3	0.00	100.00
scaffold444.5314	scaffold444	5314	F	3	33.33	66.67
scaffold444.5335	scaffold444	5335	F	10	20.00	80.00
scaffold444.5352	scaffold444	5352	F	10	40.00	60.00
scaffold444.5365	scaffold444	5365	F	9	22.22	77.78
scaffold444.5808	scaffold444	5808	F	4	0.00	100.00
scaffold444.5894	scaffold444	5894	F	5	0.00	100.00
scaffold444.6140	scaffold444	6140	F	3	0.00	100.00
scaffold444.6619	scaffold444	6619	F	8	0.00	100.00
scaffold444.6911	scaffold444	6911	F	3	0.00	100.00
scaffold444.7213	scaffold444	7213	F	4	25.00	75.00
scaffold444.7232	scaffold444	7232	F	3	33.33	66.67
scaffold444.7698	scaffold444	7698	F	3	0.00	100.00
scaffold444.7733	scaffold444	7733	F	3	0.00	100.00
scaffold444.7912	scaffold444	7912	F	3	33.33	66.67
scaffold444.10568	scaffold444	10568	F	4	0.00	100.00
scaffold444.10572	scaffold444	10572	F	5	0.00	100.00
scaffold444.10594	scaffold444	10594	F	4	0.00	100.00
scaffold444.10605	scaffold444	10605	F	4	0.00	100.00
scaffold444.12805	scaffold444	12805	F	3	0.00	100.00
scaffold444.12913	scaffold444	12913	F	4	0.00	100.00
scaffold444.12920	scaffold444	12920	F	3	0.00	100.00
scaffold444.12937	scaffold444	12937	F	3	0.00	100.00
scaffold444.13176	scaffold444	13176	F	3	0.00	100.00
scaffold444.13333	scaffold444	13333	F	9	0.00	100.00
scaffold444.13361	scaffold444	13361	F	5	0.00	100.00
scaffold444.13374	scaffold444	13374	F	9	11.11	88.89
scaffold445.16	scaffold445	16	F	9	0.00	100.00
scaffold445.42	scaffold445	42	F	11	0.00	100.00
scaffold445.48	scaffold445	48	F	9	11.11	88.89
scaffold445.51	scaffold445	51	F	13	0.00	100.00
scaffold445.698	scaffold445	698	F	22	0.00	100.00
scaffold445.710	scaffold445	710	F	23	0.00	100.00
scaffold445.738	scaffold445	738	F	33	3.03	96.97
scaffold445.790	scaffold445	790	F	18	0.00	100.00
scaffold445.849	scaffold445	849	F	4	0.00	100.00
scaffold445.861	scaffold445	861	F	3	0.00	100.00
scaffold445.898	scaffold445	898	F	5	20.00	80.00
scaffold445.905	scaffold445	905	F	5	0.00	100.00
scaffold445.970	scaffold445	970	F	4	0.00	100.00
scaffold445.1120	scaffold445	1120	F	3	0.00	100.00
scaffold445.1200	scaffold445	1200	F	3	0.00	100.00
scaffold445.1210	scaffold445	1210	F	4	0.00	100.00
scaffold445.1249	scaffold445	1249	F	4	0.00	100.00
scaffold445.1263	scaffold445	1263	F	3	0.00	100.00
scaffold445.1269	scaffold445	1269	F	3	0.00	100.00
scaffold445.1305	scaffold445	1305	F	3	0.00	100.00
scaffold445.1320	scaffold445	1320	F	3	0.00	100.00
scaffold445.1361	scaffold445	1361	F	5	0.00	100.00
scaffold445.1396	scaffold445	1396	F	11	9.09	90.91
scaffold445.1398	scaffold445	1398	F	3	0.00	100.00
scaffold445.1436	scaffold445	1436	F	4	0.00	100.00
scaffold445.1457	scaffold445	1457	F	11	9.09	90.91
scaffold445.1467	scaffold445	1467	F	12	0.00	100.00
scaffold445.1542	scaffold445	1542	F	3	0.00	100.00
scaffold445.1545	scaffold445	1545	F	3	0.00	100.00
scaffold445.1636	scaffold445	1636	F	4	0.00	100.00
scaffold445.1660	scaffold445	1660	F	3	0.00	100.00
scaffold445.1699	scaffold445	1699	F	4	0.00	100.00
scaffold445.1763	scaffold445	1763	F	3	0.00	100.00
scaffold445.1822	scaffold445	1822	F	6	0.00	100.00
scaffold445.2315	scaffold445	2315	F	6	0.00	100.00
scaffold445.3069	scaffold445	3069	F	3	0.00	100.00
scaffold445.3073	scaffold445	3073	F	4	0.00	100.00
scaffold445.3116	scaffold445	3116	F	4	25.00	75.00
scaffold445.3130	scaffold445	3130	F	3	0.00	100.00
scaffold445.3156	scaffold445	3156	F	3	0.00	100.00
scaffold445.3368	scaffold445	3368	F	3	0.00	100.00
scaffold445.3377	scaffold445	3377	F	5	0.00	100.00
scaffold445.3591	scaffold445	3591	F	5	0.00	100.00
scaffold445.3610	scaffold445	3610	F	3	0.00	100.00
scaffold445.3627	scaffold445	3627	F	3	0.00	100.00
scaffold445.3665	scaffold445	3665	F	4	0.00	100.00
scaffold445.3951	scaffold445	3951	F	6	16.67	83.33
scaffold445.3960	scaffold445	3960	F	7	0.00	100.00
scaffold445.3974	scaffold445	3974	F	4	0.00	100.00
scaffold445.3977	scaffold445	3977	F	5	0.00	100.00
scaffold445.4001	scaffold445	4001	F	4	0.00	100.00
scaffold445.4018	scaffold445	4018	F	3	0.00	100.00
scaffold445.4028	scaffold445	4028	F	3	0.00	100.00
scaffold445.4059	scaffold445	4059	F	4	0.00	100.00
scaffold445.4564	scaffold445	4564	F	3	0.00	100.00
scaffold445.4612	scaffold445	4612	F	5	0.00	100.00
scaffold445.4736	scaffold445	4736	F	4	0.00	100.00
