chr.Base	chr	base	strand	coverage	freqC	freqT
scaffold641.2299	scaffold641	2299	F	4	0.00	100.00
scaffold641.2309	scaffold641	2309	F	6	0.00	100.00
scaffold641.2315	scaffold641	2315	F	6	0.00	100.00
scaffold641.2331	scaffold641	2331	F	3	0.00	100.00
scaffold641.2341	scaffold641	2341	F	3	0.00	100.00
scaffold641.2389	scaffold641	2389	F	3	0.00	100.00
scaffold641.2395	scaffold641	2395	F	5	0.00	100.00
scaffold641.2405	scaffold641	2405	F	4	0.00	100.00
scaffold641.2411	scaffold641	2411	F	6	0.00	100.00
scaffold641.2577	scaffold641	2577	F	3	0.00	100.00
scaffold641.2666	scaffold641	2666	F	3	0.00	100.00
scaffold641.2674	scaffold641	2674	F	3	0.00	100.00
scaffold641.2678	scaffold641	2678	F	3	0.00	100.00
scaffold641.2682	scaffold641	2682	F	6	0.00	100.00
scaffold641.2691	scaffold641	2691	F	5	20.00	80.00
scaffold642.37	scaffold642	37	F	15	13.33	86.67
scaffold642.43	scaffold642	43	F	10	0.00	100.00
scaffold642.695	scaffold642	695	F	10	0.00	100.00
scaffold642.750	scaffold642	750	F	16	0.00	100.00
scaffold642.803	scaffold642	803	F	12	8.33	91.67
scaffold642.806	scaffold642	806	F	13	0.00	100.00
scaffold642.876	scaffold642	876	F	4	0.00	100.00
scaffold642.885	scaffold642	885	F	28	0.00	100.00
scaffold642.942	scaffold642	942	F	21	4.76	95.24
scaffold642.1004	scaffold642	1004	F	10	10.00	90.00
scaffold643.8	scaffold643	8	F	3	0.00	100.00
scaffold643.35	scaffold643	35	F	7	0.00	100.00
scaffold643.66	scaffold643	66	F	9	11.11	88.89
scaffold643.155	scaffold643	155	F	17	0.00	100.00
scaffold643.157	scaffold643	157	F	13	0.00	100.00
scaffold643.238	scaffold643	238	F	10	0.00	100.00
scaffold643.253	scaffold643	253	F	6	16.67	83.33
scaffold643.258	scaffold643	258	F	10	0.00	100.00
scaffold643.309	scaffold643	309	F	7	0.00	100.00
scaffold643.485	scaffold643	485	F	9	0.00	100.00
scaffold643.487	scaffold643	487	F	4	0.00	100.00
scaffold643.983	scaffold643	983	F	3	0.00	100.00
scaffold643.1060	scaffold643	1060	F	4	0.00	100.00
scaffold643.1112	scaffold643	1112	F	4	0.00	100.00
scaffold643.1157	scaffold643	1157	F	3	0.00	100.00
scaffold643.1167	scaffold643	1167	F	6	0.00	100.00
scaffold643.1423	scaffold643	1423	F	5	0.00	100.00
scaffold643.1467	scaffold643	1467	F	8	0.00	100.00
scaffold644.16	scaffold644	16	F	3	0.00	100.00
scaffold644.21	scaffold644	21	F	3	33.33	66.67
scaffold644.57	scaffold644	57	F	14	7.14	92.86
scaffold644.60	scaffold644	60	F	16	12.50	87.50
scaffold644.64	scaffold644	64	F	14	0.00	100.00
scaffold644.70	scaffold644	70	F	9	0.00	100.00
scaffold644.103	scaffold644	103	F	6	0.00	100.00
scaffold644.119	scaffold644	119	F	7	14.29	85.71
scaffold644.149	scaffold644	149	F	5	20.00	80.00
scaffold644.154	scaffold644	154	F	3	0.00	100.00
scaffold644.163	scaffold644	163	F	14	0.00	100.00
scaffold644.165	scaffold644	165	F	18	0.00	100.00
scaffold644.176	scaffold644	176	F	4	25.00	75.00
scaffold644.208	scaffold644	208	F	23	34.78	65.22
scaffold644.214	scaffold644	214	F	23	43.48	56.52
scaffold644.228	scaffold644	228	F	25	40.00	60.00
scaffold644.304	scaffold644	304	F	5	0.00	100.00
scaffold644.380	scaffold644	380	F	9	0.00	100.00
scaffold644.425	scaffold644	425	F	3	0.00	100.00
scaffold644.474	scaffold644	474	F	23	4.35	95.65
scaffold644.560	scaffold644	560	F	1111	0.00	100.00
scaffold644.595	scaffold644	595	F	15	26.67	73.33
scaffold644.600	scaffold644	600	F	7	0.00	100.00
scaffold644.631	scaffold644	631	F	5	0.00	100.00
scaffold644.751	scaffold644	751	F	3	0.00	100.00
scaffold644.757	scaffold644	757	F	22	4.55	95.45
scaffold644.763	scaffold644	763	F	3	0.00	100.00
scaffold644.772	scaffold644	772	F	5	0.00	100.00
scaffold644.848	scaffold644	848	F	10	0.00	100.00
scaffold644.870	scaffold644	870	F	5	0.00	100.00
scaffold644.898	scaffold644	898	F	10	0.00	100.00
scaffold644.918	scaffold644	918	F	7	14.29	85.71
scaffold644.929	scaffold644	929	F	8	12.50	87.50
scaffold644.1024	scaffold644	1024	F	10	0.00	100.00
scaffold644.1065	scaffold644	1065	F	6	0.00	100.00
scaffold644.1082	scaffold644	1082	F	7	0.00	100.00
scaffold644.1133	scaffold644	1133	F	7	14.29	85.71
scaffold644.1206	scaffold644	1206	F	3	0.00	100.00
scaffold644.1454	scaffold644	1454	F	24	0.00	100.00
scaffold644.1471	scaffold644	1471	F	21	0.00	100.00
scaffold644.1513	scaffold644	1513	F	6	0.00	100.00
scaffold644.1573	scaffold644	1573	F	3	0.00	100.00
scaffold644.1577	scaffold644	1577	F	3	0.00	100.00
scaffold644.1587	scaffold644	1587	F	8	25.00	75.00
scaffold644.1590	scaffold644	1590	F	3	0.00	100.00
scaffold644.1618	scaffold644	1618	F	7	0.00	100.00
scaffold644.1680	scaffold644	1680	F	5	0.00	100.00
scaffold644.1689	scaffold644	1689	F	4	0.00	100.00
scaffold644.1753	scaffold644	1753	F	3	0.00	100.00
scaffold644.1804	scaffold644	1804	F	4	0.00	100.00
scaffold644.1824	scaffold644	1824	F	4	0.00	100.00
scaffold644.1846	scaffold644	1846	F	4	0.00	100.00
scaffold644.1977	scaffold644	1977	F	6	0.00	100.00
scaffold644.2068	scaffold644	2068	F	4	0.00	100.00
scaffold644.2076	scaffold644	2076	F	4	0.00	100.00
scaffold644.2120	scaffold644	2120	F	3	66.67	33.33
scaffold644.2269	scaffold644	2269	F	49	0.00	100.00
scaffold644.2282	scaffold644	2282	F	53	9.43	90.57
scaffold644.2316	scaffold644	2316	F	31	3.23	96.77
scaffold644.2332	scaffold644	2332	F	21	0.00	100.00
scaffold644.2335	scaffold644	2335	F	3	0.00	100.00
scaffold644.2349	scaffold644	2349	F	6	16.67	83.33
scaffold644.2373	scaffold644	2373	F	7	0.00	100.00
scaffold644.3018	scaffold644	3018	F	5	0.00	100.00
scaffold644.3045	scaffold644	3045	F	3	0.00	100.00
scaffold645.70	scaffold645	70	F	10	10.00	90.00
scaffold645.81	scaffold645	81	F	15	6.67	93.33
scaffold645.118	scaffold645	118	F	9	11.11	88.89
scaffold645.134	scaffold645	134	F	5	20.00	80.00
scaffold645.247	scaffold645	247	F	4	0.00	100.00
scaffold645.278	scaffold645	278	F	11	0.00	100.00
scaffold645.320	scaffold645	320	F	8	0.00	100.00
scaffold645.332	scaffold645	332	F	6	0.00	100.00
scaffold645.364	scaffold645	364	F	6	0.00	100.00
scaffold645.579	scaffold645	579	F	7	0.00	100.00
scaffold645.638	scaffold645	638	F	4	0.00	100.00
scaffold645.689	scaffold645	689	F	3	0.00	100.00
scaffold645.727	scaffold645	727	F	8	0.00	100.00
scaffold645.742	scaffold645	742	F	24	0.00	100.00
scaffold645.840	scaffold645	840	F	5	0.00	100.00
scaffold645.946	scaffold645	946	F	3	0.00	100.00
scaffold645.1101	scaffold645	1101	F	6	66.67	33.33
scaffold645.1108	scaffold645	1108	F	4	0.00	100.00
scaffold645.1111	scaffold645	1111	F	5	0.00	100.00
scaffold645.1162	scaffold645	1162	F	5	0.00	100.00
scaffold645.1180	scaffold645	1180	F	7	14.29	85.71
scaffold645.1190	scaffold645	1190	F	5	0.00	100.00
scaffold645.1304	scaffold645	1304	F	7	0.00	100.00
scaffold645.1325	scaffold645	1325	F	4	0.00	100.00
scaffold645.1395	scaffold645	1395	F	3	0.00	100.00
scaffold645.1523	scaffold645	1523	F	6	0.00	100.00
scaffold645.1596	scaffold645	1596	F	5	0.00	100.00
scaffold645.1603	scaffold645	1603	F	4	0.00	100.00
scaffold645.1629	scaffold645	1629	F	5	0.00	100.00
scaffold645.1746	scaffold645	1746	F	6	0.00	100.00
scaffold645.1757	scaffold645	1757	F	6	0.00	100.00
scaffold645.1792	scaffold645	1792	F	14	0.00	100.00
scaffold645.1951	scaffold645	1951	F	4	0.00	100.00
scaffold645.1965	scaffold645	1965	F	3	0.00	100.00
scaffold645.1977	scaffold645	1977	F	5	20.00	80.00
scaffold645.2018	scaffold645	2018	F	4	0.00	100.00
scaffold645.2063	scaffold645	2063	F	3	0.00	100.00
scaffold645.2323	scaffold645	2323	F	7	28.57	71.43
scaffold645.2410	scaffold645	2410	F	3	0.00	100.00
scaffold645.2457	scaffold645	2457	F	5	0.00	100.00
scaffold645.2461	scaffold645	2461	F	6	0.00	100.00
scaffold645.2485	scaffold645	2485	F	3	0.00	100.00
scaffold645.2494	scaffold645	2494	F	8	0.00	100.00
scaffold645.2517	scaffold645	2517	F	5	0.00	100.00
scaffold645.2605	scaffold645	2605	F	6	0.00	100.00
scaffold645.2646	scaffold645	2646	F	5	0.00	100.00
scaffold645.2656	scaffold645	2656	F	5	0.00	100.00
scaffold645.2674	scaffold645	2674	F	5	0.00	100.00
scaffold645.2932	scaffold645	2932	F	3	0.00	100.00
scaffold645.2935	scaffold645	2935	F	3	0.00	100.00
scaffold645.2949	scaffold645	2949	F	4	0.00	100.00
scaffold645.2977	scaffold645	2977	F	3	33.33	66.67
scaffold645.2999	scaffold645	2999	F	3	0.00	100.00
scaffold645.3008	scaffold645	3008	F	4	0.00	100.00
scaffold645.3149	scaffold645	3149	F	6	16.67	83.33
scaffold645.3181	scaffold645	3181	F	4	0.00	100.00
scaffold645.3477	scaffold645	3477	F	8	0.00	100.00
scaffold645.4007	scaffold645	4007	F	4	0.00	100.00
scaffold645.4014	scaffold645	4014	F	4	0.00	100.00
scaffold645.4025	scaffold645	4025	F	3	0.00	100.00
scaffold645.4029	scaffold645	4029	F	4	0.00	100.00
scaffold645.4036	scaffold645	4036	F	3	0.00	100.00
scaffold646.39	scaffold646	39	F	4	0.00	100.00
scaffold646.408	scaffold646	408	F	15	0.00	100.00
scaffold646.455	scaffold646	455	F	3	33.33	66.67
scaffold647.167	scaffold647	167	F	6	0.00	100.00
scaffold647.259	scaffold647	259	F	4	0.00	100.00
scaffold647.294	scaffold647	294	F	8	12.50	87.50
scaffold647.327	scaffold647	327	F	8	0.00	100.00
scaffold647.344	scaffold647	344	F	6	0.00	100.00
scaffold647.399	scaffold647	399	F	5	0.00	100.00
scaffold647.452	scaffold647	452	F	3	0.00	100.00
scaffold647.512	scaffold647	512	F	10	0.00	100.00
scaffold647.516	scaffold647	516	F	12	8.33	91.67
scaffold647.520	scaffold647	520	F	7	14.29	85.71
scaffold647.541	scaffold647	541	F	9	11.11	88.89
scaffold647.560	scaffold647	560	F	4	0.00	100.00
scaffold647.621	scaffold647	621	F	9	0.00	100.00
scaffold647.674	scaffold647	674	F	7	0.00	100.00
scaffold647.678	scaffold647	678	F	9	0.00	100.00
scaffold647.689	scaffold647	689	F	13	0.00	100.00
scaffold647.728	scaffold647	728	F	7	0.00	100.00
scaffold647.750	scaffold647	750	F	10	0.00	100.00
scaffold647.783	scaffold647	783	F	8	12.50	87.50
scaffold647.912	scaffold647	912	F	7	0.00	100.00
scaffold647.985	scaffold647	985	F	3	0.00	100.00
scaffold647.1134	scaffold647	1134	F	4	0.00	100.00
scaffold647.1138	scaffold647	1138	F	4	0.00	100.00
scaffold647.1164	scaffold647	1164	F	4	0.00	100.00
scaffold647.1210	scaffold647	1210	F	7	0.00	100.00
scaffold647.1285	scaffold647	1285	F	5	0.00	100.00
scaffold647.1361	scaffold647	1361	F	4	0.00	100.00
scaffold647.1447	scaffold647	1447	F	5	0.00	100.00
scaffold647.1631	scaffold647	1631	F	12	16.67	83.33
scaffold647.1676	scaffold647	1676	F	11	0.00	100.00
scaffold647.1681	scaffold647	1681	F	7	0.00	100.00
scaffold647.1700	scaffold647	1700	F	4	75.00	25.00
scaffold647.1735	scaffold647	1735	F	5	0.00	100.00
scaffold647.1752	scaffold647	1752	F	4	0.00	100.00
scaffold647.1760	scaffold647	1760	F	4	0.00	100.00
scaffold647.1778	scaffold647	1778	F	7	0.00	100.00
scaffold647.1782	scaffold647	1782	F	5	0.00	100.00
scaffold647.1820	scaffold647	1820	F	14	7.14	92.86
scaffold647.1836	scaffold647	1836	F	12	8.33	91.67
scaffold647.1858	scaffold647	1858	F	7	14.29	85.71
scaffold647.1867	scaffold647	1867	F	14	50.00	50.00
scaffold647.1941	scaffold647	1941	F	9	44.44	55.56
scaffold647.1953	scaffold647	1953	F	9	22.22	77.78
scaffold647.1980	scaffold647	1980	F	7	0.00	100.00
scaffold647.2015	scaffold647	2015	F	4	0.00	100.00
scaffold647.2024	scaffold647	2024	F	5	0.00	100.00
scaffold647.2063	scaffold647	2063	F	5	0.00	100.00
scaffold647.2387	scaffold647	2387	F	4	25.00	75.00
scaffold647.2416	scaffold647	2416	F	4	25.00	75.00
scaffold647.2555	scaffold647	2555	F	3	0.00	100.00
scaffold647.2574	scaffold647	2574	F	3	0.00	100.00
scaffold647.2605	scaffold647	2605	F	6	0.00	100.00
scaffold647.2632	scaffold647	2632	F	10	0.00	100.00
scaffold647.2658	scaffold647	2658	F	9	0.00	100.00
scaffold647.2704	scaffold647	2704	F	8	0.00	100.00
scaffold647.2772	scaffold647	2772	F	4	0.00	100.00
scaffold647.2783	scaffold647	2783	F	5	0.00	100.00
scaffold647.2793	scaffold647	2793	F	6	16.67	83.33
scaffold647.2898	scaffold647	2898	F	4	0.00	100.00
scaffold647.2937	scaffold647	2937	F	3	0.00	100.00
scaffold647.2969	scaffold647	2969	F	3	0.00	100.00
scaffold647.3051	scaffold647	3051	F	4	0.00	100.00
scaffold647.3117	scaffold647	3117	F	3	0.00	100.00
scaffold647.3223	scaffold647	3223	F	8	0.00	100.00
scaffold648.23	scaffold648	23	F	7	14.29	85.71
scaffold648.44	scaffold648	44	F	12	0.00	100.00
scaffold648.102	scaffold648	102	F	18	0.00	100.00
scaffold648.147	scaffold648	147	F	3	0.00	100.00
scaffold648.167	scaffold648	167	F	6	0.00	100.00
scaffold648.279	scaffold648	279	F	4	0.00	100.00
scaffold648.329	scaffold648	329	F	5	0.00	100.00
scaffold648.333	scaffold648	333	F	7	14.29	85.71
scaffold648.356	scaffold648	356	F	9	0.00	100.00
scaffold648.376	scaffold648	376	F	8	0.00	100.00
scaffold648.380	scaffold648	380	F	5	0.00	100.00
scaffold648.401	scaffold648	401	F	17	23.53	76.47
scaffold648.481	scaffold648	481	F	4	0.00	100.00
scaffold648.652	scaffold648	652	F	9	0.00	100.00
scaffold648.762	scaffold648	762	F	9	11.11	88.89
scaffold648.873	scaffold648	873	F	4	25.00	75.00
scaffold648.974	scaffold648	974	F	14	7.14	92.86
scaffold648.986	scaffold648	986	F	7	14.29	85.71
scaffold648.998	scaffold648	998	F	5	0.00	100.00
scaffold648.1185	scaffold648	1185	F	5	60.00	40.00
scaffold648.1284	scaffold648	1284	F	7	0.00	100.00
scaffold648.1374	scaffold648	1374	F	5	0.00	100.00
scaffold648.1444	scaffold648	1444	F	4	0.00	100.00
scaffold648.1459	scaffold648	1459	F	7	0.00	100.00
scaffold648.1560	scaffold648	1560	F	8	0.00	100.00
scaffold648.1568	scaffold648	1568	F	3	0.00	100.00
scaffold648.1653	scaffold648	1653	F	10	10.00	90.00
scaffold648.1664	scaffold648	1664	F	8	0.00	100.00
scaffold648.1692	scaffold648	1692	F	6	16.67	83.33
scaffold648.1696	scaffold648	1696	F	4	0.00	100.00
scaffold648.1728	scaffold648	1728	F	5	0.00	100.00
scaffold648.1747	scaffold648	1747	F	4	0.00	100.00
scaffold648.2583	scaffold648	2583	F	3	0.00	100.00
scaffold648.2592	scaffold648	2592	F	5	0.00	100.00
scaffold648.2629	scaffold648	2629	F	7	0.00	100.00
scaffold648.2638	scaffold648	2638	F	5	0.00	100.00
scaffold648.2643	scaffold648	2643	F	4	0.00	100.00
scaffold648.2888	scaffold648	2888	F	5	0.00	100.00
scaffold648.2944	scaffold648	2944	F	3	33.33	66.67
scaffold648.2949	scaffold648	2949	F	4	25.00	75.00
scaffold648.2952	scaffold648	2952	F	5	20.00	80.00
scaffold648.3011	scaffold648	3011	F	7	0.00	100.00
scaffold648.3014	scaffold648	3014	F	4	0.00	100.00
scaffold648.3023	scaffold648	3023	F	6	0.00	100.00
scaffold648.3085	scaffold648	3085	F	3	0.00	100.00
scaffold648.3148	scaffold648	3148	F	4	0.00	100.00
scaffold648.3175	scaffold648	3175	F	7	0.00	100.00
scaffold648.3203	scaffold648	3203	F	3	0.00	100.00
scaffold648.3241	scaffold648	3241	F	4	0.00	100.00
scaffold648.3318	scaffold648	3318	F	3	0.00	100.00
scaffold648.3346	scaffold648	3346	F	4	0.00	100.00
scaffold648.3348	scaffold648	3348	F	4	0.00	100.00
scaffold648.3392	scaffold648	3392	F	6	0.00	100.00
scaffold648.3414	scaffold648	3414	F	11	0.00	100.00
scaffold648.3482	scaffold648	3482	F	3	0.00	100.00
scaffold648.3565	scaffold648	3565	F	6	16.67	83.33
scaffold648.3591	scaffold648	3591	F	3	0.00	100.00
scaffold648.3732	scaffold648	3732	F	6	16.67	83.33
scaffold648.3764	scaffold648	3764	F	8	0.00	100.00
scaffold648.4096	scaffold648	4096	F	7	0.00	100.00
scaffold648.4101	scaffold648	4101	F	4	0.00	100.00
scaffold648.4162	scaffold648	4162	F	4	0.00	100.00
scaffold648.4644	scaffold648	4644	F	4	0.00	100.00
scaffold648.4651	scaffold648	4651	F	6	16.67	83.33
scaffold648.4660	scaffold648	4660	F	4	0.00	100.00
scaffold648.4818	scaffold648	4818	F	3	0.00	100.00
scaffold649.69	scaffold649	69	F	21	4.76	95.24
scaffold649.79	scaffold649	79	F	12	0.00	100.00
scaffold649.113	scaffold649	113	F	13	0.00	100.00
scaffold649.116	scaffold649	116	F	14	7.14	92.86
scaffold649.126	scaffold649	126	F	7	0.00	100.00
scaffold649.225	scaffold649	225	F	8	0.00	100.00
scaffold649.242	scaffold649	242	F	5	0.00	100.00
scaffold649.293	scaffold649	293	F	11	36.36	63.64
scaffold649.393	scaffold649	393	F	4	0.00	100.00
scaffold649.449	scaffold649	449	F	9	0.00	100.00
scaffold649.451	scaffold649	451	F	6	0.00	100.00
scaffold649.504	scaffold649	504	F	7	0.00	100.00
scaffold649.919	scaffold649	919	F	4	25.00	75.00
scaffold649.1026	scaffold649	1026	F	5	0.00	100.00
scaffold649.1029	scaffold649	1029	F	4	0.00	100.00
scaffold649.1053	scaffold649	1053	F	3	0.00	100.00
scaffold649.1200	scaffold649	1200	F	6	16.67	83.33
scaffold649.1245	scaffold649	1245	F	4	0.00	100.00
scaffold649.1573	scaffold649	1573	F	9	0.00	100.00
scaffold649.1618	scaffold649	1618	F	5	0.00	100.00
scaffold649.1758	scaffold649	1758	F	5	80.00	20.00
scaffold649.1878	scaffold649	1878	F	4	0.00	100.00
scaffold649.1897	scaffold649	1897	F	7	0.00	100.00
scaffold649.2015	scaffold649	2015	F	5	80.00	20.00
scaffold649.2019	scaffold649	2019	F	6	66.67	33.33
scaffold649.2277	scaffold649	2277	F	17	17.65	82.35
scaffold649.2280	scaffold649	2280	F	17	11.76	88.24
scaffold649.2284	scaffold649	2284	F	7	42.86	57.14
scaffold649.2287	scaffold649	2287	F	8	37.50	62.50
scaffold649.2291	scaffold649	2291	F	6	50.00	50.00
scaffold65.519	scaffold65	519	F	5	0.00	100.00
scaffold65.532	scaffold65	532	F	6	0.00	100.00
scaffold65.569	scaffold65	569	F	6	0.00	100.00
scaffold65.588	scaffold65	588	F	8	12.50	87.50
scaffold65.637	scaffold65	637	F	3	0.00	100.00
scaffold65.661	scaffold65	661	F	4	0.00	100.00
scaffold65.678	scaffold65	678	F	7	0.00	100.00
scaffold65.692	scaffold65	692	F	4	0.00	100.00
scaffold65.697	scaffold65	697	F	4	0.00	100.00
scaffold65.706	scaffold65	706	F	7	14.29	85.71
scaffold65.745	scaffold65	745	F	7	0.00	100.00
scaffold65.836	scaffold65	836	F	4	0.00	100.00
scaffold65.1276	scaffold65	1276	F	10	0.00	100.00
scaffold65.1668	scaffold65	1668	F	5	0.00	100.00
scaffold65.2039	scaffold65	2039	F	3	66.67	33.33
scaffold65.2053	scaffold65	2053	F	4	25.00	75.00
scaffold65.2133	scaffold65	2133	F	4	25.00	75.00
scaffold65.2209	scaffold65	2209	F	3	66.67	33.33
scaffold65.2686	scaffold65	2686	F	5	0.00	100.00
scaffold65.2840	scaffold65	2840	F	3	0.00	100.00
scaffold65.3344	scaffold65	3344	F	5	0.00	100.00
scaffold65.4371	scaffold65	4371	F	5	20.00	80.00
scaffold65.4463	scaffold65	4463	F	5	40.00	60.00
scaffold65.4504	scaffold65	4504	F	10	10.00	90.00
scaffold65.4515	scaffold65	4515	F	10	10.00	90.00
scaffold650.114	scaffold650	114	F	15	0.00	100.00
scaffold650.143	scaffold650	143	F	12	0.00	100.00
scaffold650.200	scaffold650	200	F	4	0.00	100.00
scaffold650.336	scaffold650	336	F	3	0.00	100.00
scaffold650.390	scaffold650	390	F	5	0.00	100.00
scaffold650.718	scaffold650	718	F	5	0.00	100.00
scaffold650.877	scaffold650	877	F	7	0.00	100.00
scaffold650.992	scaffold650	992	F	7	0.00	100.00
scaffold650.1065	scaffold650	1065	F	4	0.00	100.00
scaffold650.1565	scaffold650	1565	F	3	0.00	100.00
scaffold650.2384	scaffold650	2384	F	8	0.00	100.00
scaffold650.2403	scaffold650	2403	F	4	0.00	100.00
scaffold650.2420	scaffold650	2420	F	3	0.00	100.00
scaffold650.2633	scaffold650	2633	F	7	0.00	100.00
scaffold650.2640	scaffold650	2640	F	6	0.00	100.00
scaffold650.2693	scaffold650	2693	F	4	0.00	100.00
scaffold650.2813	scaffold650	2813	F	4	0.00	100.00
scaffold650.3009	scaffold650	3009	F	5	40.00	60.00
scaffold650.3141	scaffold650	3141	F	3	0.00	100.00
scaffold650.3222	scaffold650	3222	F	6	0.00	100.00
scaffold650.4130	scaffold650	4130	F	3	0.00	100.00
scaffold650.4221	scaffold650	4221	F	3	0.00	100.00
scaffold650.4228	scaffold650	4228	F	3	0.00	100.00
scaffold650.4239	scaffold650	4239	F	3	0.00	100.00
scaffold650.5349	scaffold650	5349	F	6	0.00	100.00
scaffold650.5358	scaffold650	5358	F	3	0.00	100.00
scaffold650.5429	scaffold650	5429	F	6	0.00	100.00
scaffold650.6589	scaffold650	6589	F	5	0.00	100.00
scaffold650.6629	scaffold650	6629	F	3	0.00	100.00
scaffold650.6640	scaffold650	6640	F	3	0.00	100.00
scaffold650.7116	scaffold650	7116	F	3	0.00	100.00
scaffold650.7278	scaffold650	7278	F	4	0.00	100.00
scaffold650.7682	scaffold650	7682	F	6	16.67	83.33
scaffold650.7691	scaffold650	7691	F	4	0.00	100.00
scaffold650.7696	scaffold650	7696	F	4	0.00	100.00
scaffold650.7887	scaffold650	7887	F	3	33.33	66.67
scaffold650.8195	scaffold650	8195	F	3	0.00	100.00
scaffold650.8364	scaffold650	8364	F	3	0.00	100.00
scaffold650.8422	scaffold650	8422	F	3	0.00	100.00
scaffold650.8430	scaffold650	8430	F	3	0.00	100.00
scaffold650.8440	scaffold650	8440	F	4	0.00	100.00
scaffold650.8449	scaffold650	8449	F	5	0.00	100.00
scaffold650.8457	scaffold650	8457	F	4	0.00	100.00
scaffold650.8759	scaffold650	8759	F	3	0.00	100.00
scaffold650.8872	scaffold650	8872	F	7	42.86	57.14
scaffold650.9170	scaffold650	9170	F	3	0.00	100.00
scaffold650.10290	scaffold650	10290	F	4	0.00	100.00
scaffold650.10331	scaffold650	10331	F	3	0.00	100.00
scaffold650.10650	scaffold650	10650	F	6	0.00	100.00
scaffold650.10666	scaffold650	10666	F	4	0.00	100.00
scaffold650.10669	scaffold650	10669	F	4	0.00	100.00
scaffold650.10738	scaffold650	10738	F	3	0.00	100.00
scaffold650.10847	scaffold650	10847	F	7	14.29	85.71
scaffold650.10889	scaffold650	10889	F	6	0.00	100.00
scaffold650.10914	scaffold650	10914	F	4	0.00	100.00
scaffold650.10981	scaffold650	10981	F	5	0.00	100.00
scaffold650.11039	scaffold650	11039	F	4	0.00	100.00
scaffold650.11048	scaffold650	11048	F	3	0.00	100.00
scaffold650.11102	scaffold650	11102	F	3	0.00	100.00
scaffold650.11181	scaffold650	11181	F	5	0.00	100.00
scaffold650.11194	scaffold650	11194	F	4	25.00	75.00
scaffold650.11252	scaffold650	11252	F	3	0.00	100.00
scaffold650.11262	scaffold650	11262	F	4	0.00	100.00
scaffold650.11631	scaffold650	11631	F	4	0.00	100.00
scaffold651.11	scaffold651	11	F	8	0.00	100.00
scaffold651.705	scaffold651	705	F	4	0.00	100.00
scaffold651.720	scaffold651	720	F	8	0.00	100.00
scaffold651.915	scaffold651	915	F	5	0.00	100.00
scaffold651.1055	scaffold651	1055	F	8	0.00	100.00
scaffold651.1067	scaffold651	1067	F	20	0.00	100.00
scaffold651.1070	scaffold651	1070	F	22	0.00	100.00
scaffold651.1320	scaffold651	1320	F	3	0.00	100.00
scaffold651.1338	scaffold651	1338	F	4	0.00	100.00
scaffold651.1347	scaffold651	1347	F	4	0.00	100.00
scaffold651.1355	scaffold651	1355	F	4	0.00	100.00
scaffold651.1365	scaffold651	1365	F	6	16.67	83.33
scaffold651.1376	scaffold651	1376	F	5	0.00	100.00
scaffold651.1413	scaffold651	1413	F	3	0.00	100.00
scaffold651.1445	scaffold651	1445	F	3	0.00	100.00
scaffold651.1581	scaffold651	1581	F	4	0.00	100.00
scaffold651.1625	scaffold651	1625	F	4	25.00	75.00
scaffold651.2451	scaffold651	2451	F	3	0.00	100.00
scaffold651.2454	scaffold651	2454	F	3	0.00	100.00
scaffold651.2696	scaffold651	2696	F	3	0.00	100.00
scaffold652.89	scaffold652	89	F	12	8.33	91.67
scaffold652.95	scaffold652	95	F	51	5.88	94.12
scaffold652.114	scaffold652	114	F	5	0.00	100.00
scaffold652.171	scaffold652	171	F	4	0.00	100.00
scaffold652.227	scaffold652	227	F	6	0.00	100.00
scaffold652.514	scaffold652	514	F	3	0.00	100.00
scaffold652.628	scaffold652	628	F	6	0.00	100.00
scaffold652.659	scaffold652	659	F	4	0.00	100.00
scaffold652.707	scaffold652	707	F	5	20.00	80.00
scaffold652.805	scaffold652	805	F	5	0.00	100.00
scaffold652.823	scaffold652	823	F	5	0.00	100.00
scaffold652.1017	scaffold652	1017	F	3	66.67	33.33
scaffold652.1166	scaffold652	1166	F	4	0.00	100.00
scaffold652.1764	scaffold652	1764	F	3	0.00	100.00
scaffold652.1916	scaffold652	1916	F	3	0.00	100.00
scaffold652.3977	scaffold652	3977	F	3	0.00	100.00
scaffold652.4032	scaffold652	4032	F	4	0.00	100.00
scaffold652.4675	scaffold652	4675	F	13	0.00	100.00
scaffold652.4686	scaffold652	4686	F	16	0.00	100.00
scaffold652.4692	scaffold652	4692	F	3	0.00	100.00
scaffold652.5805	scaffold652	5805	F	7	0.00	100.00
scaffold652.5816	scaffold652	5816	F	4	0.00	100.00
scaffold652.5833	scaffold652	5833	F	3	0.00	100.00
scaffold652.6004	scaffold652	6004	F	9	0.00	100.00
scaffold653.52	scaffold653	52	F	12	0.00	100.00
scaffold653.211	scaffold653	211	F	3	0.00	100.00
scaffold653.403	scaffold653	403	F	4	0.00	100.00
scaffold653.446	scaffold653	446	F	8	25.00	75.00
scaffold653.510	scaffold653	510	F	9	11.11	88.89
scaffold653.632	scaffold653	632	F	5	20.00	80.00
scaffold653.1090	scaffold653	1090	F	3	0.00	100.00
scaffold654.83	scaffold654	83	F	9	0.00	100.00
scaffold654.243	scaffold654	243	F	10	10.00	90.00
scaffold654.245	scaffold654	245	F	22	4.55	95.45
scaffold654.262	scaffold654	262	F	35	0.00	100.00
