chr.Base	chr	base	strand	coverage	freqC	freqT
scaffold425.491	scaffold425	491	F	6	0.00	100.00
scaffold425.514	scaffold425	514	F	3	0.00	100.00
scaffold425.1226	scaffold425	1226	F	3	0.00	100.00
scaffold425.1245	scaffold425	1245	F	4	0.00	100.00
scaffold425.1293	scaffold425	1293	F	3	0.00	100.00
scaffold425.1298	scaffold425	1298	F	3	0.00	100.00
scaffold425.1485	scaffold425	1485	F	3	0.00	100.00
scaffold425.1538	scaffold425	1538	F	4	0.00	100.00
scaffold425.1971	scaffold425	1971	F	3	0.00	100.00
scaffold425.2282	scaffold425	2282	F	4	75.00	25.00
scaffold425.2680	scaffold425	2680	F	6	16.67	83.33
scaffold425.2891	scaffold425	2891	F	4	0.00	100.00
scaffold425.2910	scaffold425	2910	F	5	20.00	80.00
scaffold425.2918	scaffold425	2918	F	3	0.00	100.00
scaffold425.2939	scaffold425	2939	F	38	5.26	94.74
scaffold425.2948	scaffold425	2948	F	100	2.00	98.00
scaffold425.2978	scaffold425	2978	F	84	3.57	96.43
scaffold425.3010	scaffold425	3010	F	10	0.00	100.00
scaffold425.3300	scaffold425	3300	F	11	0.00	100.00
scaffold425.3304	scaffold425	3304	F	10	0.00	100.00
scaffold425.3308	scaffold425	3308	F	8	0.00	100.00
scaffold425.3370	scaffold425	3370	F	11	0.00	100.00
scaffold425.3413	scaffold425	3413	F	16	0.00	100.00
scaffold425.3418	scaffold425	3418	F	16	0.00	100.00
scaffold425.3454	scaffold425	3454	F	6	16.67	83.33
scaffold426.49	scaffold426	49	F	11	0.00	100.00
scaffold426.566	scaffold426	566	F	4	0.00	100.00
scaffold426.593	scaffold426	593	F	3	0.00	100.00
scaffold426.697	scaffold426	697	F	6	0.00	100.00
scaffold426.1641	scaffold426	1641	F	5	0.00	100.00
scaffold426.1683	scaffold426	1683	F	3	0.00	100.00
scaffold426.1748	scaffold426	1748	F	3	0.00	100.00
scaffold426.1882	scaffold426	1882	F	3	0.00	100.00
scaffold426.2069	scaffold426	2069	F	4	25.00	75.00
scaffold426.2127	scaffold426	2127	F	18	5.56	94.44
scaffold426.2153	scaffold426	2153	F	13	7.69	92.31
scaffold426.2156	scaffold426	2156	F	13	7.69	92.31
scaffold426.2252	scaffold426	2252	F	4	0.00	100.00
scaffold426.2610	scaffold426	2610	F	15	0.00	100.00
scaffold426.2649	scaffold426	2649	F	5	20.00	80.00
scaffold426.2683	scaffold426	2683	F	3	0.00	100.00
scaffold426.2764	scaffold426	2764	F	10	0.00	100.00
scaffold426.2833	scaffold426	2833	F	3	0.00	100.00
scaffold426.2874	scaffold426	2874	F	3	0.00	100.00
scaffold426.3082	scaffold426	3082	F	3	0.00	100.00
scaffold426.3147	scaffold426	3147	F	3	0.00	100.00
scaffold426.3270	scaffold426	3270	F	6	0.00	100.00
scaffold426.3272	scaffold426	3272	F	6	0.00	100.00
scaffold426.3286	scaffold426	3286	F	5	0.00	100.00
scaffold426.3299	scaffold426	3299	F	4	0.00	100.00
scaffold426.3411	scaffold426	3411	F	5	0.00	100.00
scaffold426.3468	scaffold426	3468	F	5	0.00	100.00
scaffold426.4084	scaffold426	4084	F	5	20.00	80.00
scaffold426.4662	scaffold426	4662	F	3	100.00	0.00
scaffold426.4705	scaffold426	4705	F	4	75.00	25.00
scaffold426.4990	scaffold426	4990	F	3	0.00	100.00
scaffold426.5336	scaffold426	5336	F	3	0.00	100.00
scaffold426.6123	scaffold426	6123	F	6	16.67	83.33
scaffold426.6274	scaffold426	6274	F	3	66.67	33.33
scaffold426.7178	scaffold426	7178	F	3	66.67	33.33
scaffold426.12176	scaffold426	12176	F	6	16.67	83.33
scaffold426.13183	scaffold426	13183	F	4	0.00	100.00
scaffold426.13201	scaffold426	13201	F	6	0.00	100.00
scaffold426.13441	scaffold426	13441	F	5	80.00	20.00
scaffold426.13452	scaffold426	13452	F	6	66.67	33.33
scaffold426.14489	scaffold426	14489	F	6	100.00	0.00
scaffold426.14492	scaffold426	14492	F	4	50.00	50.00
scaffold427.43	scaffold427	43	F	12	0.00	100.00
scaffold427.59	scaffold427	59	F	24	0.00	100.00
scaffold427.63	scaffold427	63	F	13	15.38	84.62
scaffold427.72	scaffold427	72	F	18	0.00	100.00
scaffold427.151	scaffold427	151	F	5	0.00	100.00
scaffold427.207	scaffold427	207	F	6	0.00	100.00
scaffold427.269	scaffold427	269	F	10	0.00	100.00
scaffold427.340	scaffold427	340	F	10	0.00	100.00
scaffold427.358	scaffold427	358	F	3	0.00	100.00
scaffold427.637	scaffold427	637	F	4	0.00	100.00
scaffold427.679	scaffold427	679	F	5	0.00	100.00
scaffold427.725	scaffold427	725	F	3	0.00	100.00
scaffold427.768	scaffold427	768	F	4	0.00	100.00
scaffold427.866	scaffold427	866	F	5	0.00	100.00
scaffold427.890	scaffold427	890	F	3	0.00	100.00
scaffold427.1064	scaffold427	1064	F	4	0.00	100.00
scaffold427.1124	scaffold427	1124	F	5	0.00	100.00
scaffold427.1634	scaffold427	1634	F	6	0.00	100.00
scaffold427.2013	scaffold427	2013	F	3	0.00	100.00
scaffold427.2309	scaffold427	2309	F	3	33.33	66.67
scaffold428.45	scaffold428	45	F	23	0.00	100.00
scaffold428.1012	scaffold428	1012	F	5	0.00	100.00
scaffold428.1490	scaffold428	1490	F	3	0.00	100.00
scaffold428.1492	scaffold428	1492	F	3	0.00	100.00
scaffold428.1508	scaffold428	1508	F	5	0.00	100.00
scaffold428.2136	scaffold428	2136	F	4	0.00	100.00
scaffold428.2490	scaffold428	2490	F	3	0.00	100.00
scaffold428.2712	scaffold428	2712	F	4	0.00	100.00
scaffold428.2889	scaffold428	2889	F	5	60.00	40.00
scaffold428.2963	scaffold428	2963	F	4	0.00	100.00
scaffold429.13	scaffold429	13	F	6	0.00	100.00
scaffold429.227	scaffold429	227	F	4	0.00	100.00
scaffold429.508	scaffold429	508	F	5	0.00	100.00
scaffold429.515	scaffold429	515	F	6	0.00	100.00
scaffold429.524	scaffold429	524	F	4	0.00	100.00
scaffold429.617	scaffold429	617	F	4	0.00	100.00
scaffold429.619	scaffold429	619	F	4	0.00	100.00
scaffold429.890	scaffold429	890	F	6	0.00	100.00
scaffold429.1165	scaffold429	1165	F	3	0.00	100.00
scaffold429.1180	scaffold429	1180	F	5	0.00	100.00
scaffold429.1182	scaffold429	1182	F	6	0.00	100.00
scaffold429.1300	scaffold429	1300	F	4	0.00	100.00
scaffold429.1309	scaffold429	1309	F	4	0.00	100.00
scaffold429.1341	scaffold429	1341	F	11	0.00	100.00
scaffold429.1348	scaffold429	1348	F	9	0.00	100.00
scaffold429.1403	scaffold429	1403	F	4	75.00	25.00
scaffold429.1468	scaffold429	1468	F	5	0.00	100.00
scaffold429.1490	scaffold429	1490	F	3	0.00	100.00
scaffold429.1522	scaffold429	1522	F	5	0.00	100.00
scaffold429.1598	scaffold429	1598	F	5	0.00	100.00
scaffold429.1655	scaffold429	1655	F	6	0.00	100.00
scaffold43.31	scaffold43	31	F	4	25.00	75.00
scaffold43.118	scaffold43	118	F	9	0.00	100.00
scaffold43.310	scaffold43	310	F	16	0.00	100.00
scaffold43.527	scaffold43	527	F	3	0.00	100.00
scaffold43.536	scaffold43	536	F	10	0.00	100.00
scaffold43.545	scaffold43	545	F	8	0.00	100.00
scaffold43.548	scaffold43	548	F	9	0.00	100.00
scaffold43.569	scaffold43	569	F	10	20.00	80.00
scaffold43.670	scaffold43	670	F	8	0.00	100.00
scaffold43.675	scaffold43	675	F	3	0.00	100.00
scaffold43.724	scaffold43	724	F	10	0.00	100.00
scaffold43.762	scaffold43	762	F	7	0.00	100.00
scaffold43.839	scaffold43	839	F	3	0.00	100.00
scaffold43.844	scaffold43	844	F	11	0.00	100.00
scaffold43.885	scaffold43	885	F	3	0.00	100.00
scaffold43.1049	scaffold43	1049	F	3	33.33	66.67
scaffold43.1076	scaffold43	1076	F	3	0.00	100.00
scaffold43.1079	scaffold43	1079	F	16	0.00	100.00
scaffold43.1088	scaffold43	1088	F	5	0.00	100.00
scaffold43.1170	scaffold43	1170	F	3	0.00	100.00
scaffold43.1245	scaffold43	1245	F	3	0.00	100.00
scaffold43.1442	scaffold43	1442	F	4	0.00	100.00
scaffold43.1500	scaffold43	1500	F	3	0.00	100.00
scaffold43.1509	scaffold43	1509	F	5	0.00	100.00
scaffold43.2153	scaffold43	2153	F	5	0.00	100.00
scaffold43.2185	scaffold43	2185	F	6	33.33	66.67
scaffold43.2215	scaffold43	2215	F	3	0.00	100.00
scaffold43.2525	scaffold43	2525	F	6	16.67	83.33
scaffold43.3010	scaffold43	3010	F	4	25.00	75.00
scaffold43.3028	scaffold43	3028	F	4	25.00	75.00
scaffold43.3298	scaffold43	3298	F	5	0.00	100.00
scaffold43.4093	scaffold43	4093	F	3	0.00	100.00
scaffold43.7948	scaffold43	7948	F	3	66.67	33.33
scaffold43.7959	scaffold43	7959	F	3	66.67	33.33
scaffold43.8024	scaffold43	8024	F	6	16.67	83.33
scaffold43.8036	scaffold43	8036	F	4	75.00	25.00
scaffold43.8043	scaffold43	8043	F	7	42.86	57.14
scaffold430.163	scaffold430	163	F	10	0.00	100.00
scaffold430.222	scaffold430	222	F	19	0.00	100.00
scaffold430.296	scaffold430	296	F	41	0.00	100.00
scaffold430.940	scaffold430	940	F	5	0.00	100.00
scaffold430.969	scaffold430	969	F	3	0.00	100.00
scaffold430.1164	scaffold430	1164	F	5	40.00	60.00
scaffold430.1233	scaffold430	1233	F	4	0.00	100.00
scaffold430.1274	scaffold430	1274	F	6	33.33	66.67
scaffold430.1627	scaffold430	1627	F	6	16.67	83.33
scaffold430.3070	scaffold430	3070	F	4	75.00	25.00
scaffold430.3073	scaffold430	3073	F	5	60.00	40.00
scaffold430.3082	scaffold430	3082	F	5	100.00	0.00
scaffold430.3092	scaffold430	3092	F	4	100.00	0.00
scaffold430.3095	scaffold430	3095	F	3	100.00	0.00
scaffold430.3340	scaffold430	3340	F	5	100.00	0.00
scaffold430.3361	scaffold430	3361	F	6	100.00	0.00
scaffold430.3371	scaffold430	3371	F	7	100.00	0.00
scaffold430.3383	scaffold430	3383	F	5	100.00	0.00
scaffold430.3388	scaffold430	3388	F	5	100.00	0.00
scaffold430.3395	scaffold430	3395	F	4	100.00	0.00
scaffold430.3397	scaffold430	3397	F	5	100.00	0.00
scaffold430.3426	scaffold430	3426	F	3	66.67	33.33
scaffold430.3511	scaffold430	3511	F	3	0.00	100.00
scaffold430.3567	scaffold430	3567	F	3	0.00	100.00
scaffold430.5667	scaffold430	5667	F	5	40.00	60.00
scaffold430.5680	scaffold430	5680	F	4	25.00	75.00
scaffold431.2018	scaffold431	2018	F	3	0.00	100.00
scaffold431.2591	scaffold431	2591	F	7	0.00	100.00
scaffold431.2626	scaffold431	2626	F	5	0.00	100.00
scaffold431.2647	scaffold431	2647	F	10	0.00	100.00
scaffold431.2676	scaffold431	2676	F	3	0.00	100.00
scaffold431.2779	scaffold431	2779	F	3	0.00	100.00
scaffold431.2873	scaffold431	2873	F	3	0.00	100.00
scaffold431.2881	scaffold431	2881	F	4	0.00	100.00
scaffold431.3212	scaffold431	3212	F	3	0.00	100.00
scaffold431.3470	scaffold431	3470	F	4	0.00	100.00
scaffold431.3495	scaffold431	3495	F	6	0.00	100.00
scaffold431.3567	scaffold431	3567	F	3	0.00	100.00
scaffold431.3609	scaffold431	3609	F	6	0.00	100.00
scaffold431.4331	scaffold431	4331	F	3	0.00	100.00
scaffold431.4613	scaffold431	4613	F	21	0.00	100.00
scaffold431.4618	scaffold431	4618	F	22	0.00	100.00
scaffold431.4866	scaffold431	4866	F	7	0.00	100.00
scaffold431.4873	scaffold431	4873	F	6	0.00	100.00
scaffold431.4879	scaffold431	4879	F	8	0.00	100.00
scaffold431.4941	scaffold431	4941	F	5	0.00	100.00
scaffold431.5043	scaffold431	5043	F	5	0.00	100.00
scaffold431.5050	scaffold431	5050	F	5	0.00	100.00
scaffold431.5176	scaffold431	5176	F	3	0.00	100.00
scaffold431.5180	scaffold431	5180	F	3	0.00	100.00
scaffold431.5186	scaffold431	5186	F	3	0.00	100.00
scaffold431.5197	scaffold431	5197	F	4	0.00	100.00
scaffold431.5200	scaffold431	5200	F	4	0.00	100.00
scaffold431.5204	scaffold431	5204	F	5	0.00	100.00
scaffold431.5301	scaffold431	5301	F	3	0.00	100.00
scaffold431.5341	scaffold431	5341	F	4	0.00	100.00
scaffold431.5444	scaffold431	5444	F	3	0.00	100.00
scaffold431.5474	scaffold431	5474	F	3	0.00	100.00
scaffold432.399	scaffold432	399	F	4	0.00	100.00
scaffold432.546	scaffold432	546	F	3	0.00	100.00
scaffold432.795	scaffold432	795	F	4	0.00	100.00
scaffold432.1017	scaffold432	1017	F	6	0.00	100.00
scaffold432.1030	scaffold432	1030	F	4	25.00	75.00
scaffold432.1080	scaffold432	1080	F	3	0.00	100.00
scaffold432.1128	scaffold432	1128	F	10	0.00	100.00
scaffold432.1240	scaffold432	1240	F	4	0.00	100.00
scaffold432.1360	scaffold432	1360	F	4	0.00	100.00
scaffold432.1785	scaffold432	1785	F	4	0.00	100.00
scaffold432.1979	scaffold432	1979	F	8	12.50	87.50
scaffold432.2001	scaffold432	2001	F	6	0.00	100.00
scaffold432.2008	scaffold432	2008	F	3	66.67	33.33
scaffold432.2215	scaffold432	2215	F	3	0.00	100.00
scaffold432.2492	scaffold432	2492	F	7	0.00	100.00
scaffold432.2514	scaffold432	2514	F	3	0.00	100.00
scaffold432.2559	scaffold432	2559	F	5	0.00	100.00
scaffold432.2793	scaffold432	2793	F	5	80.00	20.00
scaffold432.2996	scaffold432	2996	F	4	25.00	75.00
scaffold432.3267	scaffold432	3267	F	4	0.00	100.00
scaffold432.3270	scaffold432	3270	F	4	25.00	75.00
scaffold432.3285	scaffold432	3285	F	4	0.00	100.00
scaffold432.3383	scaffold432	3383	F	4	0.00	100.00
scaffold432.3548	scaffold432	3548	F	6	0.00	100.00
scaffold432.5768	scaffold432	5768	F	12	100.00	0.00
scaffold432.5770	scaffold432	5770	F	12	100.00	0.00
scaffold432.5773	scaffold432	5773	F	11	100.00	0.00
scaffold432.5779	scaffold432	5779	F	9	100.00	0.00
scaffold432.5785	scaffold432	5785	F	7	100.00	0.00
scaffold432.5789	scaffold432	5789	F	7	100.00	0.00
scaffold432.5807	scaffold432	5807	F	10	100.00	0.00
scaffold432.5809	scaffold432	5809	F	9	100.00	0.00
scaffold432.5834	scaffold432	5834	F	9	100.00	0.00
scaffold432.5844	scaffold432	5844	F	9	100.00	0.00
scaffold432.5850	scaffold432	5850	F	5	100.00	0.00
scaffold432.6307	scaffold432	6307	F	7	71.43	28.57
scaffold432.6322	scaffold432	6322	F	7	100.00	0.00
scaffold432.6331	scaffold432	6331	F	6	100.00	0.00
scaffold432.6340	scaffold432	6340	F	4	100.00	0.00
scaffold432.6344	scaffold432	6344	F	3	100.00	0.00
scaffold432.6359	scaffold432	6359	F	3	100.00	0.00
scaffold432.6363	scaffold432	6363	F	4	100.00	0.00
scaffold432.6366	scaffold432	6366	F	4	100.00	0.00
scaffold432.6368	scaffold432	6368	F	4	100.00	0.00
scaffold432.6373	scaffold432	6373	F	3	100.00	0.00
scaffold432.6388	scaffold432	6388	F	3	100.00	0.00
scaffold432.6395	scaffold432	6395	F	3	66.67	33.33
scaffold432.6409	scaffold432	6409	F	5	40.00	60.00
scaffold432.9257	scaffold432	9257	F	4	75.00	25.00
scaffold432.9268	scaffold432	9268	F	4	0.00	100.00
scaffold432.9610	scaffold432	9610	F	3	100.00	0.00
scaffold432.10297	scaffold432	10297	F	4	75.00	25.00
scaffold432.12745	scaffold432	12745	F	3	33.33	66.67
scaffold432.13428	scaffold432	13428	F	3	66.67	33.33
scaffold432.13449	scaffold432	13449	F	3	66.67	33.33
scaffold432.13535	scaffold432	13535	F	3	100.00	0.00
scaffold432.13568	scaffold432	13568	F	3	100.00	0.00
scaffold432.15516	scaffold432	15516	F	3	100.00	0.00
scaffold432.15529	scaffold432	15529	F	3	66.67	33.33
scaffold432.15559	scaffold432	15559	F	3	66.67	33.33
scaffold432.15581	scaffold432	15581	F	3	33.33	66.67
scaffold432.15584	scaffold432	15584	F	3	66.67	33.33
scaffold432.15592	scaffold432	15592	F	4	75.00	25.00
scaffold432.15622	scaffold432	15622	F	4	75.00	25.00
scaffold432.19030	scaffold432	19030	F	3	0.00	100.00
scaffold432.20871	scaffold432	20871	F	3	66.67	33.33
scaffold432.20883	scaffold432	20883	F	3	66.67	33.33
scaffold432.26730	scaffold432	26730	F	3	0.00	100.00
scaffold432.26787	scaffold432	26787	F	6	0.00	100.00
scaffold432.26828	scaffold432	26828	F	6	16.67	83.33
scaffold432.29129	scaffold432	29129	F	3	0.00	100.00
scaffold432.29159	scaffold432	29159	F	3	33.33	66.67
scaffold432.29534	scaffold432	29534	F	3	0.00	100.00
scaffold432.29560	scaffold432	29560	F	3	33.33	66.67
scaffold433.52	scaffold433	52	F	17	0.00	100.00
scaffold433.96	scaffold433	96	F	5	0.00	100.00
scaffold433.273	scaffold433	273	F	6	0.00	100.00
scaffold433.292	scaffold433	292	F	8	0.00	100.00
scaffold433.323	scaffold433	323	F	4	0.00	100.00
scaffold433.402	scaffold433	402	F	5	0.00	100.00
scaffold433.608	scaffold433	608	F	3	0.00	100.00
scaffold433.624	scaffold433	624	F	3	0.00	100.00
scaffold433.632	scaffold433	632	F	4	25.00	75.00
scaffold433.688	scaffold433	688	F	6	0.00	100.00
scaffold433.698	scaffold433	698	F	10	0.00	100.00
scaffold433.701	scaffold433	701	F	8	0.00	100.00
scaffold433.715	scaffold433	715	F	11	0.00	100.00
scaffold433.739	scaffold433	739	F	9	0.00	100.00
scaffold433.825	scaffold433	825	F	4	0.00	100.00
scaffold433.845	scaffold433	845	F	3	0.00	100.00
scaffold433.860	scaffold433	860	F	6	0.00	100.00
scaffold433.878	scaffold433	878	F	4	0.00	100.00
scaffold433.929	scaffold433	929	F	11	0.00	100.00
scaffold433.943	scaffold433	943	F	5	0.00	100.00
scaffold433.949	scaffold433	949	F	10	0.00	100.00
scaffold433.966	scaffold433	966	F	6	0.00	100.00
scaffold433.1056	scaffold433	1056	F	5	0.00	100.00
scaffold433.1147	scaffold433	1147	F	8	0.00	100.00
scaffold433.1153	scaffold433	1153	F	6	0.00	100.00
scaffold433.1230	scaffold433	1230	F	7	14.29	85.71
scaffold433.1843	scaffold433	1843	F	3	0.00	100.00
scaffold433.2036	scaffold433	2036	F	4	0.00	100.00
scaffold433.2064	scaffold433	2064	F	4	0.00	100.00
scaffold433.2265	scaffold433	2265	F	4	0.00	100.00
scaffold433.2335	scaffold433	2335	F	4	0.00	100.00
scaffold433.3869	scaffold433	3869	F	3	0.00	100.00
scaffold434.34	scaffold434	34	F	5	0.00	100.00
scaffold434.63	scaffold434	63	F	4	0.00	100.00
scaffold434.65	scaffold434	65	F	14	21.43	78.57
scaffold434.68	scaffold434	68	F	11	9.09	90.91
scaffold434.81	scaffold434	81	F	12	0.00	100.00
scaffold434.122	scaffold434	122	F	3	0.00	100.00
scaffold434.143	scaffold434	143	F	5	20.00	80.00
scaffold434.156	scaffold434	156	F	3	0.00	100.00
scaffold434.161	scaffold434	161	F	8	0.00	100.00
scaffold434.183	scaffold434	183	F	5	0.00	100.00
scaffold434.201	scaffold434	201	F	3	0.00	100.00
scaffold434.234	scaffold434	234	F	6	0.00	100.00
scaffold434.271	scaffold434	271	F	5	0.00	100.00
scaffold434.312	scaffold434	312	F	4	0.00	100.00
scaffold434.340	scaffold434	340	F	3	0.00	100.00
scaffold434.397	scaffold434	397	F	3	0.00	100.00
scaffold434.525	scaffold434	525	F	4	0.00	100.00
scaffold434.535	scaffold434	535	F	4	0.00	100.00
scaffold434.586	scaffold434	586	F	4	0.00	100.00
scaffold434.590	scaffold434	590	F	4	0.00	100.00
scaffold434.672	scaffold434	672	F	7	0.00	100.00
scaffold434.793	scaffold434	793	F	5	0.00	100.00
scaffold434.831	scaffold434	831	F	5	0.00	100.00
scaffold434.888	scaffold434	888	F	3	33.33	66.67
scaffold434.944	scaffold434	944	F	6	0.00	100.00
scaffold434.979	scaffold434	979	F	5	20.00	80.00
scaffold434.1125	scaffold434	1125	F	3	0.00	100.00
scaffold434.1370	scaffold434	1370	F	7	14.29	85.71
scaffold434.1405	scaffold434	1405	F	3	0.00	100.00
scaffold434.1462	scaffold434	1462	F	3	0.00	100.00
scaffold434.1610	scaffold434	1610	F	4	0.00	100.00
scaffold434.1626	scaffold434	1626	F	3	0.00	100.00
scaffold434.1804	scaffold434	1804	F	5	0.00	100.00
scaffold434.1861	scaffold434	1861	F	5	0.00	100.00
scaffold434.2327	scaffold434	2327	F	3	0.00	100.00
scaffold434.2358	scaffold434	2358	F	3	33.33	66.67
scaffold434.2383	scaffold434	2383	F	3	0.00	100.00
scaffold434.2387	scaffold434	2387	F	3	33.33	66.67
scaffold434.2469	scaffold434	2469	F	5	0.00	100.00
scaffold434.2563	scaffold434	2563	F	3	0.00	100.00
scaffold434.2591	scaffold434	2591	F	4	25.00	75.00
scaffold434.2595	scaffold434	2595	F	6	0.00	100.00
scaffold434.2666	scaffold434	2666	F	3	0.00	100.00
scaffold434.3297	scaffold434	3297	F	3	0.00	100.00
scaffold434.5109	scaffold434	5109	F	10	0.00	100.00
scaffold434.5572	scaffold434	5572	F	3	0.00	100.00
scaffold434.5666	scaffold434	5666	F	3	0.00	100.00
scaffold434.5679	scaffold434	5679	F	3	0.00	100.00
scaffold434.5801	scaffold434	5801	F	4	0.00	100.00
scaffold434.7814	scaffold434	7814	F	3	0.00	100.00
scaffold434.7937	scaffold434	7937	F	3	0.00	100.00
scaffold434.8064	scaffold434	8064	F	6	0.00	100.00
scaffold434.11157	scaffold434	11157	F	5	0.00	100.00
scaffold434.11160	scaffold434	11160	F	5	0.00	100.00
scaffold434.11799	scaffold434	11799	F	3	0.00	100.00
scaffold434.11860	scaffold434	11860	F	3	66.67	33.33
scaffold434.11862	scaffold434	11862	F	3	0.00	100.00
scaffold434.12426	scaffold434	12426	F	3	0.00	100.00
scaffold434.12442	scaffold434	12442	F	3	0.00	100.00
scaffold434.12513	scaffold434	12513	F	3	0.00	100.00
scaffold434.12667	scaffold434	12667	F	3	0.00	100.00
scaffold434.12722	scaffold434	12722	F	7	0.00	100.00
scaffold434.12728	scaffold434	12728	F	6	0.00	100.00
scaffold434.12876	scaffold434	12876	F	6	0.00	100.00
scaffold434.12880	scaffold434	12880	F	3	0.00	100.00
scaffold434.12893	scaffold434	12893	F	5	0.00	100.00
scaffold434.12924	scaffold434	12924	F	4	0.00	100.00
scaffold435.50	scaffold435	50	F	21	4.76	95.24
scaffold435.152	scaffold435	152	F	5	0.00	100.00
scaffold435.270	scaffold435	270	F	3	0.00	100.00
scaffold435.304	scaffold435	304	F	3	0.00	100.00
scaffold435.355	scaffold435	355	F	4	0.00	100.00
scaffold435.358	scaffold435	358	F	7	0.00	100.00
scaffold435.365	scaffold435	365	F	6	0.00	100.00
scaffold435.390	scaffold435	390	F	4	0.00	100.00
scaffold435.516	scaffold435	516	F	11	0.00	100.00
scaffold435.525	scaffold435	525	F	11	9.09	90.91
scaffold435.545	scaffold435	545	F	6	0.00	100.00
scaffold435.573	scaffold435	573	F	5	0.00	100.00
scaffold435.675	scaffold435	675	F	3	0.00	100.00
scaffold435.945	scaffold435	945	F	3	0.00	100.00
scaffold435.1044	scaffold435	1044	F	5	0.00	100.00
scaffold435.1077	scaffold435	1077	F	11	0.00	100.00
scaffold435.1147	scaffold435	1147	F	6	16.67	83.33
scaffold435.1151	scaffold435	1151	F	4	0.00	100.00
scaffold435.1168	scaffold435	1168	F	6	0.00	100.00
scaffold435.1203	scaffold435	1203	F	4	0.00	100.00
scaffold436.5	scaffold436	5	F	3	0.00	100.00
scaffold436.9	scaffold436	9	F	3	0.00	100.00
scaffold436.21	scaffold436	21	F	16	0.00	100.00
scaffold436.38	scaffold436	38	F	21	0.00	100.00
scaffold436.59	scaffold436	59	F	26	0.00	100.00
scaffold436.109	scaffold436	109	F	6	0.00	100.00
scaffold436.111	scaffold436	111	F	6	0.00	100.00
scaffold436.187	scaffold436	187	F	4	0.00	100.00
scaffold436.247	scaffold436	247	F	6	0.00	100.00
scaffold436.281	scaffold436	281	F	7	0.00	100.00
scaffold436.314	scaffold436	314	F	6	0.00	100.00
scaffold436.338	scaffold436	338	F	3	0.00	100.00
scaffold436.412	scaffold436	412	F	24	0.00	100.00
scaffold436.481	scaffold436	481	F	4	0.00	100.00
scaffold436.486	scaffold436	486	F	5	0.00	100.00
scaffold436.507	scaffold436	507	F	4	0.00	100.00
scaffold436.645	scaffold436	645	F	5	0.00	100.00
scaffold436.667	scaffold436	667	F	8	12.50	87.50
scaffold436.690	scaffold436	690	F	7	14.29	85.71
scaffold436.716	scaffold436	716	F	4	0.00	100.00
scaffold436.754	scaffold436	754	F	4	0.00	100.00
scaffold436.767	scaffold436	767	F	4	0.00	100.00
scaffold436.881	scaffold436	881	F	3	33.33	66.67
scaffold436.961	scaffold436	961	F	4	0.00	100.00
scaffold436.980	scaffold436	980	F	21	4.76	95.24
scaffold436.1111	scaffold436	1111	F	5	0.00	100.00
scaffold436.1264	scaffold436	1264	F	4	0.00	100.00
scaffold436.1272	scaffold436	1272	F	3	0.00	100.00
scaffold436.1349	scaffold436	1349	F	4	0.00	100.00
scaffold436.1362	scaffold436	1362	F	4	0.00	100.00
scaffold436.1610	scaffold436	1610	F	24	0.00	100.00
scaffold436.1663	scaffold436	1663	F	10	0.00	100.00
scaffold436.1673	scaffold436	1673	F	13	0.00	100.00
scaffold436.1729	scaffold436	1729	F	3	0.00	100.00
scaffold436.1748	scaffold436	1748	F	3	0.00	100.00
scaffold436.2029	scaffold436	2029	F	5	0.00	100.00
scaffold436.2074	scaffold436	2074	F	4	0.00	100.00
scaffold436.2367	scaffold436	2367	F	16	18.75	81.25
scaffold436.2415	scaffold436	2415	F	9	0.00	100.00
scaffold436.2451	scaffold436	2451	F	4	0.00	100.00
scaffold437.202	scaffold437	202	F	3	0.00	100.00
scaffold437.261	scaffold437	261	F	6	0.00	100.00
scaffold437.298	scaffold437	298	F	8	0.00	100.00
scaffold437.334	scaffold437	334	F	4	0.00	100.00
scaffold437.371	scaffold437	371	F	6	0.00	100.00
scaffold437.479	scaffold437	479	F	4	0.00	100.00
scaffold437.554	scaffold437	554	F	5	0.00	100.00
scaffold437.1053	scaffold437	1053	F	3	0.00	100.00
scaffold437.1125	scaffold437	1125	F	3	0.00	100.00
scaffold437.1236	scaffold437	1236	F	3	0.00	100.00
scaffold437.1686	scaffold437	1686	F	3	0.00	100.00
scaffold437.1695	scaffold437	1695	F	3	0.00	100.00
scaffold437.1996	scaffold437	1996	F	4	0.00	100.00
scaffold437.2117	scaffold437	2117	F	7	0.00	100.00
scaffold437.2175	scaffold437	2175	F	3	0.00	100.00
scaffold437.2247	scaffold437	2247	F	5	0.00	100.00
scaffold437.2253	scaffold437	2253	F	4	0.00	100.00
scaffold437.2256	scaffold437	2256	F	3	0.00	100.00
scaffold437.2275	scaffold437	2275	F	3	0.00	100.00
scaffold437.2351	scaffold437	2351	F	5	20.00	80.00
scaffold437.2367	scaffold437	2367	F	3	0.00	100.00
scaffold438.28	scaffold438	28	F	3	0.00	100.00
scaffold438.100	scaffold438	100	F	8	0.00	100.00
scaffold438.121	scaffold438	121	F	13	0.00	100.00
scaffold438.180	scaffold438	180	F	15	0.00	100.00
scaffold438.382	scaffold438	382	F	5	0.00	100.00
scaffold438.404	scaffold438	404	F	6	0.00	100.00
scaffold438.430	scaffold438	430	F	5	0.00	100.00
scaffold438.442	scaffold438	442	F	4	0.00	100.00
scaffold438.458	scaffold438	458	F	8	0.00	100.00
