chr.Base	chr	base	strand	coverage	freqC	freqT
scaffold449.1206	scaffold449	1206	F	4	0.00	100.00
scaffold449.1236	scaffold449	1236	F	5	20.00	80.00
scaffold449.1311	scaffold449	1311	F	8	0.00	100.00
scaffold449.1361	scaffold449	1361	F	6	0.00	100.00
scaffold449.1576	scaffold449	1576	F	3	33.33	66.67
scaffold449.1622	scaffold449	1622	F	4	0.00	100.00
scaffold449.1716	scaffold449	1716	F	4	0.00	100.00
scaffold449.2037	scaffold449	2037	F	3	0.00	100.00
scaffold449.2598	scaffold449	2598	F	4	0.00	100.00
scaffold449.2638	scaffold449	2638	F	8	12.50	87.50
scaffold449.2952	scaffold449	2952	F	6	0.00	100.00
scaffold449.3428	scaffold449	3428	F	3	0.00	100.00
scaffold449.3703	scaffold449	3703	F	3	0.00	100.00
scaffold449.3876	scaffold449	3876	F	4	0.00	100.00
scaffold449.3896	scaffold449	3896	F	3	0.00	100.00
scaffold449.3899	scaffold449	3899	F	3	0.00	100.00
scaffold449.3905	scaffold449	3905	F	3	0.00	100.00
scaffold449.3933	scaffold449	3933	F	3	0.00	100.00
scaffold449.4213	scaffold449	4213	F	3	0.00	100.00
scaffold449.4453	scaffold449	4453	F	3	0.00	100.00
scaffold449.4710	scaffold449	4710	F	3	0.00	100.00
scaffold449.4812	scaffold449	4812	F	28	50.00	50.00
scaffold449.5829	scaffold449	5829	F	4	75.00	25.00
scaffold449.5894	scaffold449	5894	F	3	0.00	100.00
scaffold449.6035	scaffold449	6035	F	4	50.00	50.00
scaffold449.6045	scaffold449	6045	F	6	16.67	83.33
scaffold449.6105	scaffold449	6105	F	4	0.00	100.00
scaffold45.90	scaffold45	90	F	7	0.00	100.00
scaffold45.97	scaffold45	97	F	25	4.00	96.00
scaffold45.408	scaffold45	408	F	5	0.00	100.00
scaffold450.17	scaffold450	17	F	6	16.67	83.33
scaffold450.108	scaffold450	108	F	7	0.00	100.00
scaffold450.163	scaffold450	163	F	3	0.00	100.00
scaffold450.170	scaffold450	170	F	6	0.00	100.00
scaffold450.211	scaffold450	211	F	25	0.00	100.00
scaffold450.302	scaffold450	302	F	4	25.00	75.00
scaffold450.360	scaffold450	360	F	6	0.00	100.00
scaffold450.942	scaffold450	942	F	9	0.00	100.00
scaffold450.980	scaffold450	980	F	6	16.67	83.33
scaffold450.983	scaffold450	983	F	4	25.00	75.00
scaffold450.985	scaffold450	985	F	3	0.00	100.00
scaffold450.996	scaffold450	996	F	4	25.00	75.00
scaffold450.1003	scaffold450	1003	F	4	25.00	75.00
scaffold450.1065	scaffold450	1065	F	6	0.00	100.00
scaffold450.1321	scaffold450	1321	F	6	33.33	66.67
scaffold450.1646	scaffold450	1646	F	5	20.00	80.00
scaffold450.1894	scaffold450	1894	F	5	20.00	80.00
scaffold450.2227	scaffold450	2227	F	3	100.00	0.00
scaffold450.2250	scaffold450	2250	F	5	60.00	40.00
scaffold450.2800	scaffold450	2800	F	6	0.00	100.00
scaffold450.2881	scaffold450	2881	F	3	0.00	100.00
scaffold450.2889	scaffold450	2889	F	5	0.00	100.00
scaffold450.2961	scaffold450	2961	F	4	25.00	75.00
scaffold450.2968	scaffold450	2968	F	4	25.00	75.00
scaffold450.2978	scaffold450	2978	F	5	20.00	80.00
scaffold450.3345	scaffold450	3345	F	5	0.00	100.00
scaffold450.3949	scaffold450	3949	F	5	40.00	60.00
scaffold450.3981	scaffold450	3981	F	3	66.67	33.33
scaffold450.4121	scaffold450	4121	F	4	0.00	100.00
scaffold450.4245	scaffold450	4245	F	3	0.00	100.00
scaffold450.4914	scaffold450	4914	F	3	66.67	33.33
scaffold450.5201	scaffold450	5201	F	3	66.67	33.33
scaffold450.5206	scaffold450	5206	F	6	50.00	50.00
scaffold450.5227	scaffold450	5227	F	3	33.33	66.67
scaffold450.5233	scaffold450	5233	F	5	20.00	80.00
scaffold450.5257	scaffold450	5257	F	6	16.67	83.33
scaffold450.5438	scaffold450	5438	F	5	0.00	100.00
scaffold451.313	scaffold451	313	F	4	0.00	100.00
scaffold451.336	scaffold451	336	F	3	33.33	66.67
scaffold451.351	scaffold451	351	F	6	16.67	83.33
scaffold451.517	scaffold451	517	F	5	0.00	100.00
scaffold451.524	scaffold451	524	F	6	0.00	100.00
scaffold451.583	scaffold451	583	F	8	12.50	87.50
scaffold451.756	scaffold451	756	F	3	0.00	100.00
scaffold451.877	scaffold451	877	F	8	75.00	25.00
scaffold451.896	scaffold451	896	F	10	40.00	60.00
scaffold451.908	scaffold451	908	F	9	88.89	11.11
scaffold451.1907	scaffold451	1907	F	7	57.14	42.86
scaffold451.1931	scaffold451	1931	F	4	50.00	50.00
scaffold451.2272	scaffold451	2272	F	4	75.00	25.00
scaffold451.2714	scaffold451	2714	F	3	0.00	100.00
scaffold451.2787	scaffold451	2787	F	12	41.67	58.33
scaffold451.2861	scaffold451	2861	F	3	0.00	100.00
scaffold451.3927	scaffold451	3927	F	3	33.33	66.67
scaffold451.4115	scaffold451	4115	F	5	80.00	20.00
scaffold451.4739	scaffold451	4739	F	14	28.57	71.43
scaffold451.5436	scaffold451	5436	F	3	33.33	66.67
scaffold451.5456	scaffold451	5456	F	4	25.00	75.00
scaffold451.5460	scaffold451	5460	F	3	66.67	33.33
scaffold451.5468	scaffold451	5468	F	3	66.67	33.33
scaffold451.7246	scaffold451	7246	F	5	0.00	100.00
scaffold451.7352	scaffold451	7352	F	4	50.00	50.00
scaffold451.7696	scaffold451	7696	F	9	22.22	77.78
scaffold452.94	scaffold452	94	F	6	0.00	100.00
scaffold452.118	scaffold452	118	F	7	0.00	100.00
scaffold452.234	scaffold452	234	F	4	0.00	100.00
scaffold452.271	scaffold452	271	F	4	25.00	75.00
scaffold452.286	scaffold452	286	F	6	16.67	83.33
scaffold452.296	scaffold452	296	F	10	10.00	90.00
scaffold452.298	scaffold452	298	F	4	25.00	75.00
scaffold452.759	scaffold452	759	F	4	0.00	100.00
scaffold452.813	scaffold452	813	F	4	0.00	100.00
scaffold452.889	scaffold452	889	F	5	20.00	80.00
scaffold452.905	scaffold452	905	F	3	33.33	66.67
scaffold452.930	scaffold452	930	F	3	66.67	33.33
scaffold452.948	scaffold452	948	F	4	75.00	25.00
scaffold452.993	scaffold452	993	F	5	40.00	60.00
scaffold452.1010	scaffold452	1010	F	3	33.33	66.67
scaffold453.49	scaffold453	49	F	11	0.00	100.00
scaffold453.466	scaffold453	466	F	3	0.00	100.00
scaffold453.623	scaffold453	623	F	5	0.00	100.00
scaffold453.626	scaffold453	626	F	5	0.00	100.00
scaffold453.658	scaffold453	658	F	6	16.67	83.33
scaffold453.695	scaffold453	695	F	12	0.00	100.00
scaffold453.704	scaffold453	704	F	10	0.00	100.00
scaffold453.1131	scaffold453	1131	F	3	33.33	66.67
scaffold453.1148	scaffold453	1148	F	3	0.00	100.00
scaffold453.1798	scaffold453	1798	F	12	33.33	66.67
scaffold453.1951	scaffold453	1951	F	4	100.00	0.00
scaffold453.2005	scaffold453	2005	F	3	100.00	0.00
scaffold453.2474	scaffold453	2474	F	3	0.00	100.00
scaffold454.33	scaffold454	33	F	5	0.00	100.00
scaffold454.70	scaffold454	70	F	26	11.54	88.46
scaffold454.108	scaffold454	108	F	19	63.16	36.84
scaffold454.146	scaffold454	146	F	19	63.16	36.84
scaffold454.241	scaffold454	241	F	3	100.00	0.00
scaffold454.298	scaffold454	298	F	3	66.67	33.33
scaffold454.2000	scaffold454	2000	F	3	66.67	33.33
scaffold454.2067	scaffold454	2067	F	4	50.00	50.00
scaffold454.2084	scaffold454	2084	F	4	50.00	50.00
scaffold454.2110	scaffold454	2110	F	3	66.67	33.33
scaffold454.2190	scaffold454	2190	F	7	28.57	71.43
scaffold454.2323	scaffold454	2323	F	10	20.00	80.00
scaffold454.2371	scaffold454	2371	F	5	20.00	80.00
scaffold454.2391	scaffold454	2391	F	5	60.00	40.00
scaffold454.2428	scaffold454	2428	F	5	60.00	40.00
scaffold454.2437	scaffold454	2437	F	3	100.00	0.00
scaffold454.2487	scaffold454	2487	F	10	50.00	50.00
scaffold454.2509	scaffold454	2509	F	4	100.00	0.00
scaffold454.2525	scaffold454	2525	F	3	100.00	0.00
scaffold454.3052	scaffold454	3052	F	44	0.00	100.00
scaffold454.3182	scaffold454	3182	F	6	33.33	66.67
scaffold454.3190	scaffold454	3190	F	10	10.00	90.00
scaffold454.3238	scaffold454	3238	F	7	0.00	100.00
scaffold454.3259	scaffold454	3259	F	3	0.00	100.00
scaffold454.3505	scaffold454	3505	F	3	66.67	33.33
scaffold454.3511	scaffold454	3511	F	5	40.00	60.00
scaffold454.3570	scaffold454	3570	F	4	100.00	0.00
scaffold454.3574	scaffold454	3574	F	4	100.00	0.00
scaffold454.3676	scaffold454	3676	F	4	25.00	75.00
scaffold454.3680	scaffold454	3680	F	4	75.00	25.00
scaffold454.3686	scaffold454	3686	F	6	50.00	50.00
scaffold454.4236	scaffold454	4236	F	4	25.00	75.00
scaffold454.6535	scaffold454	6535	F	5	40.00	60.00
scaffold454.6556	scaffold454	6556	F	11	72.73	27.27
scaffold454.6560	scaffold454	6560	F	8	75.00	25.00
scaffold454.6574	scaffold454	6574	F	6	100.00	0.00
scaffold454.6594	scaffold454	6594	F	4	50.00	50.00
scaffold454.6601	scaffold454	6601	F	3	100.00	0.00
scaffold454.6605	scaffold454	6605	F	5	20.00	80.00
scaffold454.6612	scaffold454	6612	F	6	66.67	33.33
scaffold454.6616	scaffold454	6616	F	6	83.33	16.67
scaffold454.6623	scaffold454	6623	F	7	71.43	28.57
scaffold454.6627	scaffold454	6627	F	6	100.00	0.00
scaffold454.7430	scaffold454	7430	F	5	20.00	80.00
scaffold454.7440	scaffold454	7440	F	12	25.00	75.00
scaffold454.7460	scaffold454	7460	F	13	30.77	69.23
scaffold454.7467	scaffold454	7467	F	13	30.77	69.23
scaffold454.7471	scaffold454	7471	F	13	30.77	69.23
scaffold454.7478	scaffold454	7478	F	15	46.67	53.33
scaffold454.7482	scaffold454	7482	F	8	87.50	12.50
scaffold454.7493	scaffold454	7493	F	5	100.00	0.00
scaffold454.7500	scaffold454	7500	F	8	75.00	25.00
scaffold454.7504	scaffold454	7504	F	8	75.00	25.00
scaffold454.7521	scaffold454	7521	F	7	71.43	28.57
scaffold454.7923	scaffold454	7923	F	10	0.00	100.00
scaffold454.7932	scaffold454	7932	F	10	10.00	90.00
scaffold454.8234	scaffold454	8234	F	4	25.00	75.00
scaffold454.8627	scaffold454	8627	F	3	66.67	33.33
scaffold454.8867	scaffold454	8867	F	3	33.33	66.67
scaffold454.9275	scaffold454	9275	F	3	33.33	66.67
scaffold454.9995	scaffold454	9995	F	5	100.00	0.00
scaffold454.10004	scaffold454	10004	F	3	100.00	0.00
scaffold454.10025	scaffold454	10025	F	3	66.67	33.33
scaffold454.10391	scaffold454	10391	F	4	50.00	50.00
scaffold454.10410	scaffold454	10410	F	17	88.24	11.76
scaffold454.10428	scaffold454	10428	F	18	77.78	22.22
scaffold454.10451	scaffold454	10451	F	14	92.86	7.14
scaffold454.10453	scaffold454	10453	F	11	63.64	36.36
scaffold454.10463	scaffold454	10463	F	5	20.00	80.00
scaffold454.10479	scaffold454	10479	F	7	85.71	14.29
scaffold454.10519	scaffold454	10519	F	7	85.71	14.29
scaffold454.10540	scaffold454	10540	F	6	83.33	16.67
scaffold454.10611	scaffold454	10611	F	4	50.00	50.00
scaffold454.10620	scaffold454	10620	F	3	33.33	66.67
scaffold454.12755	scaffold454	12755	F	3	0.00	100.00
scaffold454.12770	scaffold454	12770	F	6	0.00	100.00
scaffold454.12909	scaffold454	12909	F	4	0.00	100.00
scaffold454.12911	scaffold454	12911	F	4	0.00	100.00
scaffold454.12925	scaffold454	12925	F	4	0.00	100.00
scaffold454.13002	scaffold454	13002	F	7	0.00	100.00
scaffold454.13936	scaffold454	13936	F	9	11.11	88.89
scaffold454.13956	scaffold454	13956	F	9	0.00	100.00
scaffold454.14080	scaffold454	14080	F	3	0.00	100.00
scaffold454.14083	scaffold454	14083	F	3	0.00	100.00
scaffold454.14093	scaffold454	14093	F	4	25.00	75.00
scaffold454.14410	scaffold454	14410	F	7	0.00	100.00
scaffold454.16205	scaffold454	16205	F	3	0.00	100.00
scaffold455.37	scaffold455	37	F	4	0.00	100.00
scaffold455.48	scaffold455	48	F	3	0.00	100.00
scaffold455.72	scaffold455	72	F	4	0.00	100.00
scaffold455.100	scaffold455	100	F	9	0.00	100.00
scaffold455.103	scaffold455	103	F	5	0.00	100.00
scaffold455.113	scaffold455	113	F	3	0.00	100.00
scaffold455.220	scaffold455	220	F	5	0.00	100.00
scaffold455.237	scaffold455	237	F	9	0.00	100.00
scaffold455.317	scaffold455	317	F	5	0.00	100.00
scaffold455.362	scaffold455	362	F	5	40.00	60.00
scaffold455.386	scaffold455	386	F	4	0.00	100.00
scaffold455.426	scaffold455	426	F	8	0.00	100.00
scaffold455.428	scaffold455	428	F	15	6.67	93.33
scaffold455.491	scaffold455	491	F	11	0.00	100.00
scaffold455.530	scaffold455	530	F	7	0.00	100.00
scaffold455.534	scaffold455	534	F	3	0.00	100.00
scaffold455.916	scaffold455	916	F	4	0.00	100.00
scaffold455.918	scaffold455	918	F	3	0.00	100.00
scaffold455.920	scaffold455	920	F	3	66.67	33.33
scaffold455.943	scaffold455	943	F	3	33.33	66.67
scaffold455.949	scaffold455	949	F	3	0.00	100.00
scaffold455.987	scaffold455	987	F	12	0.00	100.00
scaffold455.994	scaffold455	994	F	7	0.00	100.00
scaffold455.996	scaffold455	996	F	15	0.00	100.00
scaffold455.999	scaffold455	999	F	12	8.33	91.67
scaffold455.1005	scaffold455	1005	F	5	0.00	100.00
scaffold455.1052	scaffold455	1052	F	3	0.00	100.00
scaffold455.1141	scaffold455	1141	F	3	0.00	100.00
scaffold455.1153	scaffold455	1153	F	5	0.00	100.00
scaffold455.1162	scaffold455	1162	F	4	0.00	100.00
scaffold455.1190	scaffold455	1190	F	7	0.00	100.00
scaffold456.170	scaffold456	170	F	3	0.00	100.00
scaffold456.228	scaffold456	228	F	6	0.00	100.00
scaffold456.505	scaffold456	505	F	12	8.33	91.67
scaffold456.507	scaffold456	507	F	7	0.00	100.00
scaffold456.563	scaffold456	563	F	3	33.33	66.67
scaffold456.1031	scaffold456	1031	F	3	0.00	100.00
scaffold456.1222	scaffold456	1222	F	3	0.00	100.00
scaffold456.1315	scaffold456	1315	F	4	100.00	0.00
scaffold456.1400	scaffold456	1400	F	3	0.00	100.00
scaffold456.1877	scaffold456	1877	F	5	0.00	100.00
scaffold456.1890	scaffold456	1890	F	4	0.00	100.00
scaffold456.2148	scaffold456	2148	F	7	0.00	100.00
scaffold456.2457	scaffold456	2457	F	3	0.00	100.00
scaffold456.2477	scaffold456	2477	F	3	0.00	100.00
scaffold456.2922	scaffold456	2922	F	4	0.00	100.00
scaffold456.2947	scaffold456	2947	F	6	0.00	100.00
scaffold456.3007	scaffold456	3007	F	4	25.00	75.00
scaffold456.4038	scaffold456	4038	F	4	25.00	75.00
scaffold456.4175	scaffold456	4175	F	6	0.00	100.00
scaffold456.5147	scaffold456	5147	F	4	25.00	75.00
scaffold456.5153	scaffold456	5153	F	8	50.00	50.00
scaffold456.5156	scaffold456	5156	F	6	100.00	0.00
scaffold456.5159	scaffold456	5159	F	5	100.00	0.00
scaffold456.5184	scaffold456	5184	F	6	83.33	16.67
scaffold456.5725	scaffold456	5725	F	3	100.00	0.00
scaffold456.5729	scaffold456	5729	F	4	75.00	25.00
scaffold456.6251	scaffold456	6251	F	3	0.00	100.00
scaffold456.6322	scaffold456	6322	F	3	33.33	66.67
scaffold456.6644	scaffold456	6644	F	4	0.00	100.00
scaffold456.6790	scaffold456	6790	F	3	0.00	100.00
scaffold457.132	scaffold457	132	F	13	0.00	100.00
scaffold457.135	scaffold457	135	F	17	0.00	100.00
scaffold457.168	scaffold457	168	F	10	20.00	80.00
scaffold457.232	scaffold457	232	F	3	0.00	100.00
scaffold457.247	scaffold457	247	F	6	0.00	100.00
scaffold457.266	scaffold457	266	F	7	0.00	100.00
scaffold457.319	scaffold457	319	F	7	0.00	100.00
scaffold457.336	scaffold457	336	F	9	22.22	77.78
scaffold457.353	scaffold457	353	F	3	0.00	100.00
scaffold457.474	scaffold457	474	F	3	0.00	100.00
scaffold457.841	scaffold457	841	F	3	0.00	100.00
scaffold457.894	scaffold457	894	F	3	66.67	33.33
scaffold457.903	scaffold457	903	F	3	0.00	100.00
scaffold457.998	scaffold457	998	F	5	0.00	100.00
scaffold457.1611	scaffold457	1611	F	3	0.00	100.00
scaffold457.1699	scaffold457	1699	F	4	0.00	100.00
scaffold457.2842	scaffold457	2842	F	3	0.00	100.00
scaffold457.3712	scaffold457	3712	F	4	75.00	25.00
scaffold458.576	scaffold458	576	F	38	0.00	100.00
scaffold458.626	scaffold458	626	F	9	44.44	55.56
scaffold458.1009	scaffold458	1009	F	5	20.00	80.00
scaffold458.1312	scaffold458	1312	F	23	4.35	95.65
scaffold458.1333	scaffold458	1333	F	6	16.67	83.33
scaffold458.1337	scaffold458	1337	F	5	20.00	80.00
scaffold458.1344	scaffold458	1344	F	6	16.67	83.33
scaffold458.1348	scaffold458	1348	F	3	33.33	66.67
scaffold458.1697	scaffold458	1697	F	3	0.00	100.00
scaffold458.1738	scaffold458	1738	F	9	0.00	100.00
scaffold458.1748	scaffold458	1748	F	10	20.00	80.00
scaffold458.1782	scaffold458	1782	F	4	0.00	100.00
scaffold459.50	scaffold459	50	F	32	3.12	96.88
scaffold459.67	scaffold459	67	F	16	0.00	100.00
scaffold459.656	scaffold459	656	F	3	0.00	100.00
scaffold459.736	scaffold459	736	F	8	12.50	87.50
scaffold459.1242	scaffold459	1242	F	5	80.00	20.00
scaffold459.1303	scaffold459	1303	F	3	0.00	100.00
scaffold459.1419	scaffold459	1419	F	3	0.00	100.00
scaffold459.1516	scaffold459	1516	F	4	0.00	100.00
scaffold459.1525	scaffold459	1525	F	3	0.00	100.00
scaffold459.1547	scaffold459	1547	F	5	0.00	100.00
scaffold459.2237	scaffold459	2237	F	7	0.00	100.00
scaffold459.2264	scaffold459	2264	F	7	28.57	71.43
scaffold459.2287	scaffold459	2287	F	4	0.00	100.00
scaffold459.2803	scaffold459	2803	F	3	0.00	100.00
scaffold459.2839	scaffold459	2839	F	3	0.00	100.00
scaffold459.2863	scaffold459	2863	F	3	0.00	100.00
scaffold459.2913	scaffold459	2913	F	4	0.00	100.00
scaffold459.2924	scaffold459	2924	F	4	0.00	100.00
scaffold459.2932	scaffold459	2932	F	3	33.33	66.67
scaffold459.2941	scaffold459	2941	F	3	0.00	100.00
scaffold459.2945	scaffold459	2945	F	3	0.00	100.00
scaffold459.2951	scaffold459	2951	F	6	0.00	100.00
scaffold459.2984	scaffold459	2984	F	3	0.00	100.00
scaffold459.3051	scaffold459	3051	F	5	0.00	100.00
scaffold459.3317	scaffold459	3317	F	3	0.00	100.00
scaffold459.3423	scaffold459	3423	F	3	0.00	100.00
scaffold459.3652	scaffold459	3652	F	3	0.00	100.00
scaffold459.4977	scaffold459	4977	F	4	0.00	100.00
scaffold459.4985	scaffold459	4985	F	4	0.00	100.00
scaffold459.5519	scaffold459	5519	F	3	0.00	100.00
scaffold459.5958	scaffold459	5958	F	4	0.00	100.00
scaffold459.5979	scaffold459	5979	F	4	25.00	75.00
scaffold459.6727	scaffold459	6727	F	3	0.00	100.00
scaffold46.180	scaffold46	180	F	8	0.00	100.00
scaffold46.209	scaffold46	209	F	12	0.00	100.00
scaffold46.226	scaffold46	226	F	14	0.00	100.00
scaffold46.240	scaffold46	240	F	7	0.00	100.00
scaffold46.261	scaffold46	261	F	6	0.00	100.00
scaffold46.1511	scaffold46	1511	F	5	0.00	100.00
scaffold46.1695	scaffold46	1695	F	5	0.00	100.00
scaffold46.1748	scaffold46	1748	F	4	0.00	100.00
scaffold46.1968	scaffold46	1968	F	3	0.00	100.00
scaffold46.2010	scaffold46	2010	F	6	0.00	100.00
scaffold46.2019	scaffold46	2019	F	7	0.00	100.00
scaffold46.2027	scaffold46	2027	F	5	0.00	100.00
scaffold46.2048	scaffold46	2048	F	3	0.00	100.00
scaffold46.2052	scaffold46	2052	F	3	0.00	100.00
scaffold460.198	scaffold460	198	F	3	0.00	100.00
scaffold460.988	scaffold460	988	F	8	12.50	87.50
scaffold460.1039	scaffold460	1039	F	5	20.00	80.00
scaffold460.1068	scaffold460	1068	F	9	66.67	33.33
scaffold460.1141	scaffold460	1141	F	7	0.00	100.00
scaffold460.1160	scaffold460	1160	F	3	0.00	100.00
scaffold460.1170	scaffold460	1170	F	3	33.33	66.67
scaffold460.1190	scaffold460	1190	F	5	80.00	20.00
scaffold460.1194	scaffold460	1194	F	5	80.00	20.00
scaffold460.1215	scaffold460	1215	F	8	62.50	37.50
scaffold460.1291	scaffold460	1291	F	3	33.33	66.67
scaffold460.1333	scaffold460	1333	F	3	100.00	0.00
scaffold460.1341	scaffold460	1341	F	5	80.00	20.00
scaffold460.1458	scaffold460	1458	F	3	66.67	33.33
scaffold460.1478	scaffold460	1478	F	3	33.33	66.67
scaffold460.1589	scaffold460	1589	F	3	33.33	66.67
scaffold460.1631	scaffold460	1631	F	4	25.00	75.00
scaffold460.1742	scaffold460	1742	F	4	25.00	75.00
scaffold460.1752	scaffold460	1752	F	4	75.00	25.00
scaffold460.1780	scaffold460	1780	F	6	33.33	66.67
scaffold460.1871	scaffold460	1871	F	5	0.00	100.00
scaffold460.1873	scaffold460	1873	F	3	33.33	66.67
scaffold460.1893	scaffold460	1893	F	16	75.00	25.00
scaffold460.1897	scaffold460	1897	F	19	68.42	31.58
scaffold460.1901	scaffold460	1901	F	19	42.11	57.89
scaffold460.1914	scaffold460	1914	F	16	43.75	56.25
scaffold460.1932	scaffold460	1932	F	16	87.50	12.50
scaffold460.2307	scaffold460	2307	F	6	66.67	33.33
scaffold460.2367	scaffold460	2367	F	6	33.33	66.67
scaffold460.2795	scaffold460	2795	F	3	0.00	100.00
scaffold460.2812	scaffold460	2812	F	4	25.00	75.00
scaffold460.2821	scaffold460	2821	F	28	3.57	96.43
scaffold460.2905	scaffold460	2905	F	4	0.00	100.00
scaffold460.3095	scaffold460	3095	F	4	0.00	100.00
scaffold460.3918	scaffold460	3918	F	8	75.00	25.00
scaffold460.3947	scaffold460	3947	F	8	75.00	25.00
scaffold460.3970	scaffold460	3970	F	10	50.00	50.00
scaffold460.3973	scaffold460	3973	F	5	60.00	40.00
scaffold460.3977	scaffold460	3977	F	7	57.14	42.86
scaffold460.3980	scaffold460	3980	F	13	38.46	61.54
scaffold460.3992	scaffold460	3992	F	5	80.00	20.00
scaffold460.3996	scaffold460	3996	F	5	100.00	0.00
scaffold460.4005	scaffold460	4005	F	7	42.86	57.14
scaffold460.4015	scaffold460	4015	F	4	75.00	25.00
scaffold460.4168	scaffold460	4168	F	4	0.00	100.00
scaffold460.4189	scaffold460	4189	F	3	0.00	100.00
scaffold460.4541	scaffold460	4541	F	3	100.00	0.00
scaffold460.4556	scaffold460	4556	F	3	100.00	0.00
scaffold460.4602	scaffold460	4602	F	5	40.00	60.00
scaffold460.4606	scaffold460	4606	F	4	25.00	75.00
scaffold460.4925	scaffold460	4925	F	4	50.00	50.00
scaffold460.6105	scaffold460	6105	F	6	0.00	100.00
scaffold460.6157	scaffold460	6157	F	3	33.33	66.67
scaffold460.6175	scaffold460	6175	F	5	100.00	0.00
scaffold460.6187	scaffold460	6187	F	5	100.00	0.00
scaffold460.6193	scaffold460	6193	F	5	100.00	0.00
scaffold460.6223	scaffold460	6223	F	7	57.14	42.86
scaffold460.6245	scaffold460	6245	F	6	83.33	16.67
scaffold460.6256	scaffold460	6256	F	5	80.00	20.00
scaffold460.6261	scaffold460	6261	F	4	75.00	25.00
scaffold460.6273	scaffold460	6273	F	3	66.67	33.33
scaffold460.6282	scaffold460	6282	F	5	60.00	40.00
scaffold460.6292	scaffold460	6292	F	6	50.00	50.00
scaffold460.6331	scaffold460	6331	F	10	20.00	80.00
scaffold460.6359	scaffold460	6359	F	11	0.00	100.00
scaffold460.6613	scaffold460	6613	F	5	0.00	100.00
scaffold460.6657	scaffold460	6657	F	4	25.00	75.00
scaffold460.6663	scaffold460	6663	F	17	11.76	88.24
scaffold460.7509	scaffold460	7509	F	3	66.67	33.33
scaffold460.7538	scaffold460	7538	F	3	66.67	33.33
scaffold460.7984	scaffold460	7984	F	6	0.00	100.00
scaffold460.7995	scaffold460	7995	F	5	0.00	100.00
scaffold460.8005	scaffold460	8005	F	4	0.00	100.00
scaffold460.8022	scaffold460	8022	F	3	33.33	66.67
scaffold460.9289	scaffold460	9289	F	4	100.00	0.00
scaffold460.9304	scaffold460	9304	F	6	66.67	33.33
scaffold460.9325	scaffold460	9325	F	5	80.00	20.00
scaffold460.9331	scaffold460	9331	F	7	100.00	0.00
scaffold460.9364	scaffold460	9364	F	4	75.00	25.00
scaffold460.9438	scaffold460	9438	F	5	100.00	0.00
scaffold460.11533	scaffold460	11533	F	4	75.00	25.00
scaffold460.11539	scaffold460	11539	F	4	25.00	75.00
scaffold460.11557	scaffold460	11557	F	3	0.00	100.00
scaffold460.11565	scaffold460	11565	F	3	33.33	66.67
scaffold460.11728	scaffold460	11728	F	5	80.00	20.00
scaffold460.11793	scaffold460	11793	F	4	75.00	25.00
scaffold461.9	scaffold461	9	F	3	0.00	100.00
scaffold461.40	scaffold461	40	F	9	0.00	100.00
scaffold461.67	scaffold461	67	F	9	0.00	100.00
scaffold461.80	scaffold461	80	F	23	4.35	95.65
scaffold461.138	scaffold461	138	F	9	0.00	100.00
scaffold461.143	scaffold461	143	F	3	0.00	100.00
scaffold461.188	scaffold461	188	F	5	0.00	100.00
scaffold461.205	scaffold461	205	F	3	0.00	100.00
scaffold461.211	scaffold461	211	F	5	20.00	80.00
scaffold461.221	scaffold461	221	F	7	0.00	100.00
scaffold461.251	scaffold461	251	F	4	0.00	100.00
scaffold461.275	scaffold461	275	F	3	33.33	66.67
scaffold461.340	scaffold461	340	F	4	0.00	100.00
scaffold461.344	scaffold461	344	F	5	0.00	100.00
scaffold461.376	scaffold461	376	F	6	50.00	50.00
scaffold461.394	scaffold461	394	F	5	0.00	100.00
scaffold461.468	scaffold461	468	F	6	0.00	100.00
scaffold461.573	scaffold461	573	F	3	0.00	100.00
scaffold461.576	scaffold461	576	F	5	0.00	100.00
scaffold461.619	scaffold461	619	F	3	0.00	100.00
scaffold461.688	scaffold461	688	F	4	0.00	100.00
scaffold461.692	scaffold461	692	F	8	0.00	100.00
scaffold461.708	scaffold461	708	F	5	0.00	100.00
scaffold461.919	scaffold461	919	F	4	0.00	100.00
scaffold461.1031	scaffold461	1031	F	12	8.33	91.67
scaffold461.1388	scaffold461	1388	F	7	0.00	100.00
scaffold461.1425	scaffold461	1425	F	3	0.00	100.00
scaffold461.1534	scaffold461	1534	F	5	0.00	100.00
scaffold461.1669	scaffold461	1669	F	4	0.00	100.00
scaffold461.1676	scaffold461	1676	F	6	16.67	83.33
scaffold461.1686	scaffold461	1686	F	3	0.00	100.00
scaffold461.1691	scaffold461	1691	F	8	0.00	100.00
scaffold461.1897	scaffold461	1897	F	6	0.00	100.00
scaffold461.1952	scaffold461	1952	F	5	20.00	80.00
scaffold461.1963	scaffold461	1963	F	5	0.00	100.00
scaffold461.2049	scaffold461	2049	F	6	0.00	100.00
scaffold461.2055	scaffold461	2055	F	8	0.00	100.00
scaffold461.2076	scaffold461	2076	F	3	0.00	100.00
scaffold461.2136	scaffold461	2136	F	4	0.00	100.00
scaffold461.3123	scaffold461	3123	F	4	0.00	100.00
scaffold461.3413	scaffold461	3413	F	6	0.00	100.00
scaffold461.3495	scaffold461	3495	F	3	0.00	100.00
